Order_ID,Date,Product,Region,Salesperson,Units_Sold,Unit_Price,Revenue
JUN-1108,2025-06-02,Headphones,West,Arjun,7,1179,8253
JUN-1109,2025-06-04,Mouse,North,Arjun,2,894,1788
JUN-1110,2025-06-01,Monitor,North,Riya,2,1895,3790
JUN-1111,2025-06-01,Laptop,West,Karan,6,1347,8082
JUN-1112,2025-06-03,Headphones,West,Vikram,8,1924,15392
JUN-1113,2025-06-13,Keyboard,West,Sneha,3,728,2184
JUN-1114,2025-06-09,Headphones,North,Karan,5,1688,8440
JUN-1115,2025-06-12,Laptop,North,Priya,6,1993,11958
JUN-1116,2025-06-15,Mouse,West,Sneha,8,305,2440
JUN-1117,2025-06-18,Tablet,South,Vikram,6,343,2058
JUN-1118,2025-06-12,Headphones,West,Vikram,8,1763,14104
JUN-1119,2025-06-04,Keyboard,East,Amit,10,347,3470
JUN-1120,2025-06-12,Keyboard,East,Amit,7,1310,9170
JUN-1121,2025-06-17,Mouse,South,Sneha,10,1458,14580
JUN-1122,2025-06-21,Monitor,West,Riya,8,765,6120
JUN-1123,2025-06-10,Mouse,West,Vikram,7,1927,13489
JUN-1124,2025-06-09,Tablet,West,Neha,10,845,8450
JUN-1125,2025-06-09,Headphones,North,Arjun,1,831,831
JUN-1126,2025-06-06,Headphones,West,Karan,7,804,5628
JUN-1127,2025-06-25,Headphones,South,Vikram,6,1527,9162
JUN-1128,2025-06-23,Headphones,East,Riya,1,353,353
JUN-1129,2025-06-25,Keyboard,North,Vikram,6,1123,6738
JUN-1130,2025-06-19,Mouse,West,Riya,3,497,1491
JUN-1131,2025-06-28,Webcam,South,Riya,2,1257,2514
JUN-1132,2025-06-01,Keyboard,North,Riya,9,395,3555
JUN-1133,2025-06-27,Headphones,North,Amit,5,327,1635
JUN-1134,2025-06-11,Printer,West,Vikram,8,1264,10112
JUN-1135,2025-06-14,Tablet,North,Riya,7,1037,7259
JUN-1136,2025-06-27,Monitor,West,Arjun,9,1001,9009
JUN-1137,2025-06-14,Monitor,South,Karan,7,812,5684
JUN-1138,2025-06-27,Headphones,West,Neha,1,597,597
JUN-1139,2025-06-04,Tablet,North,Vikram,4,771,3084
JUN-1140,2025-06-15,Laptop,South,Sneha,3,1554,4662
JUN-1141,2025-06-22,Mouse,East,Karan,5,624,3120
JUN-1142,2025-06-07,Laptop,East,Neha,5,237,1185
JUN-1143,2025-06-02,Monitor,South,Neha,3,981,2943
JUN-1144,2025-06-06,Monitor,West,Karan,6,998,5988
JUN-1145,2025-06-06,Printer,North,Riya,5,1759,8795
JUN-1146,2025-06-18,Webcam,South,Riya,1,621,621
JUN-1147,2025-06-03,Mouse,South,Arjun,5,816,4080
JUN-1148,2025-06-15,Monitor,North,Priya,1,1287,1287
JUN-1149,2025-06-15,Keyboard,East,Priya,6,584,3504
JUN-1150,2025-06-01,Webcam,West,Priya,7,1963,13741
JUN-1151,2025-06-21,Monitor,North,Priya,4,1998,7992
JUN-1152,2025-06-21,Tablet,East,Vikram,3,1627,4881
JUN-1153,2025-06-05,Tablet,South,Arjun,4,1807,7228
JUN-1154,2025-06-13,Headphones,East,Sneha,7,1957,13699
JUN-1155,2025-06-16,Keyboard,South,Arjun,8,980,7840
JUN-1156,2025-06-09,Monitor,North,Vikram,5,1467,7335
JUN-1157,2025-06-01,Headphones,South,Vikram,10,1760,17600
JUN-1158,2025-06-10,Printer,West,Vikram,10,542,5420
JUN-1159,2025-06-05,Printer,North,Sneha,4,1662,6648
JUN-1160,2025-06-23,Monitor,North,Karan,9,1598,14382
JUN-1161,2025-06-28,Keyboard,West,Sneha,9,1146,10314
JUN-1162,2025-06-17,Keyboard,North,Riya,2,1588,3176
JUN-1163,2025-06-12,Mouse,East,Amit,9,591,5319
JUN-1164,2025-06-27,Monitor,East,Neha,10,546,5460
JUN-1165,2025-06-22,Webcam,North,Sneha,4,1133,4532
JUN-1166,2025-06-11,Laptop,East,Karan,10,1535,15350
JUN-1167,2025-06-28,Keyboard,North,Sneha,8,1388,11104
JUN-1168,2025-06-27,Laptop,South,Karan,3,1452,4356
JUN-1169,2025-06-04,Mouse,West,Neha,6,458,2748
JUN-1170,2025-06-21,Monitor,West,Arjun,10,1638,16380
JUN-1171,2025-06-16,Webcam,North,Priya,8,878,7024
JUN-1172,2025-06-09,Monitor,North,Arjun,10,561,5610
JUN-1173,2025-06-06,Keyboard,North,Karan,4,1963,7852
JUN-1174,2025-06-27,Laptop,West,Amit,6,841,5046
JUN-1175,2025-06-27,Printer,West,Priya,2,1882,3764
JUN-1176,2025-06-28,Tablet,North,Priya,10,1199,11990
JUN-1177,2025-06-17,Laptop,North,Sneha,4,943,3772
JUN-1178,2025-06-15,Monitor,East,Arjun,7,1053,7371
JUN-1179,2025-06-17,Laptop,South,Neha,7,1004,7028
JUN-1180,2025-06-22,Keyboard,North,Priya,2,1029,2058
JUN-1181,2025-06-12,Laptop,North,Neha,3,1063,3189
JUN-1182,2025-06-21,Headphones,South,Vikram,7,793,5551
JUN-1183,2025-06-20,Mouse,South,Arjun,7,949,6643
JUN-1184,2025-06-09,Tablet,West,Vikram,6,601,3606
JUN-1185,2025-06-21,Tablet,East,Neha,5,1378,6890
JUN-1186,2025-06-27,Tablet,North,Arjun,3,1628,4884
JUN-1187,2025-06-25,Laptop,South,Amit,10,1460,14600
JUN-1188,2025-06-17,Printer,East,Sneha,7,1838,12866
JUN-1189,2025-06-27,Monitor,East,Neha,3,256,768
JUN-1190,2025-06-18,Monitor,North,Priya,3,1221,3663
JUN-1191,2025-06-13,Printer,West,Karan,7,1589,11123
JUN-1192,2025-06-01,Monitor,South,Karan,6,1230,7380
JUN-1193,2025-06-10,Laptop,North,Vikram,8,1096,8768
JUN-1194,2025-06-12,Monitor,South,Vikram,2,1635,3270
JUN-1195,2025-06-09,Keyboard,South,Riya,4,1064,4256
JUN-1196,2025-06-23,Printer,East,Neha,10,895,8950
JUN-1197,2025-06-17,Mouse,North,Karan,8,1822,14576
JUN-1198,2025-06-12,Keyboard,West,Priya,8,1652,13216
JUN-1199,2025-06-07,Printer,South,Vikram,2,809,1618
JUN-1200,2025-06-03,Headphones,South,Priya,6,782,4692
JUN-1201,2025-06-16,Keyboard,East,Sneha,5,1964,9820
JUN-1202,2025-06-23,Webcam,North,Sneha,7,1325,9275
JUN-1203,2025-06-12,Laptop,South,Sneha,10,462,4620
JUN-1204,2025-06-03,Headphones,North,Neha,9,314,2826
JUN-1205,2025-06-26,Laptop,West,Vikram,9,1646,14814
JUN-1206,2025-06-09,Printer,East,Priya,8,1635,13080
JUN-1207,2025-06-01,Keyboard,West,Karan,2,1783,3566
JUN-1208,2025-06-12,Tablet,South,Sneha,2,664,1328
JUN-1209,2025-06-27,Mouse,East,Sneha,9,1984,17856
JUN-1210,2025-06-19,Printer,North,Neha,10,984,9840
JUN-1211,2025-06-09,Printer,South,Neha,1,726,726
JUN-1212,2025-06-16,Monitor,South,Amit,8,1098,8784
JUN-1213,2025-06-13,Keyboard,East,Amit,5,1537,7685
JUN-1214,2025-06-21,Mouse,West,Priya,10,1597,15970
JUN-1215,2025-06-15,Webcam,South,Sneha,9,376,3384
JUN-1216,2025-06-10,Laptop,West,Arjun,4,897,3588
JUN-1217,2025-06-12,Keyboard,South,Priya,4,686,2744
JUN-1218,2025-06-24,Headphones,West,Arjun,9,245,2205
JUN-1219,2025-06-14,Headphones,East,Neha,6,1413,8478
JUN-1220,2025-06-05,Mouse,South,Amit,1,944,944
JUN-1221,2025-06-12,Printer,North,Vikram,2,946,1892
JUN-1222,2025-06-05,Monitor,South,Karan,5,1220,6100
JUN-1223,2025-06-08,Tablet,West,Vikram,2,917,1834
JUN-1224,2025-06-21,Printer,East,Neha,8,691,5528
JUN-1225,2025-06-05,Webcam,West,Vikram,2,492,984
JUN-1226,2025-06-19,Mouse,West,Riya,3,719,2157
JUN-1227,2025-06-02,Laptop,South,Sneha,8,601,4808
JUN-1228,2025-06-19,Printer,East,Karan,5,248,1240
JUN-1229,2025-06-05,Laptop,South,Priya,8,1455,11640
JUN-1230,2025-06-26,Keyboard,East,Riya,7,694,4858
JUN-1231,2025-06-02,Monitor,East,Arjun,4,1978,7912
JUN-1232,2025-06-02,Headphones,North,Vikram,8,1847,14776
JUN-1233,2025-06-01,Printer,South,Neha,10,1910,19100
JUN-1234,2025-06-07,Tablet,North,Riya,8,1973,15784
JUN-1235,2025-06-05,Monitor,West,Arjun,10,492,4920
JUN-1236,2025-06-15,Keyboard,East,Neha,10,362,3620
JUN-1237,2025-06-10,Tablet,East,Vikram,6,765,4590
JUN-1238,2025-06-17,Laptop,West,Karan,2,436,872
JUN-1239,2025-06-09,Tablet,East,Arjun,5,1304,6520
JUN-1240,2025-06-26,Keyboard,West,Vikram,4,1982,7928
JUN-1241,2025-06-06,Tablet,West,Vikram,4,966,3864
JUN-1242,2025-06-12,Headphones,East,Riya,8,1731,13848
JUN-1243,2025-06-18,Laptop,East,Karan,2,1386,2772
JUN-1244,2025-06-12,Keyboard,East,Vikram,8,1302,10416
JUN-1245,2025-06-20,Laptop,West,Arjun,9,1707,15363
JUN-1246,2025-06-09,Mouse,West,Vikram,8,1693,13544
JUN-1247,2025-06-02,Mouse,South,Amit,4,1704,6816
JUN-1248,2025-06-08,Keyboard,South,Priya,1,854,854
JUN-1249,2025-06-21,Headphones,South,Vikram,10,1101,11010
JUN-1250,2025-06-04,Webcam,West,Vikram,1,1631,1631
JUN-1251,2025-06-21,Keyboard,East,Arjun,9,325,2925
JUN-1252,2025-06-16,Webcam,East,Vikram,3,846,2538
JUN-1253,2025-06-27,Printer,West,Amit,7,857,5999
JUN-1254,2025-06-15,Laptop,East,Sneha,9,1597,14373
JUN-1255,2025-06-27,Keyboard,South,Riya,7,1052,7364
JUN-1256,2025-06-02,Laptop,South,Vikram,7,936,6552
JUN-1257,2025-06-17,Keyboard,East,Riya,6,905,5430
JUN-1258,2025-06-02,Tablet,West,Priya,2,1149,2298
JUN-1259,2025-06-09,Keyboard,West,Priya,7,1089,7623
JUN-1260,2025-06-22,Tablet,East,Priya,9,1994,17946
JUN-1261,2025-06-15,Mouse,South,Vikram,5,1073,5365
JUN-1262,2025-06-10,Tablet,South,Sneha,6,1566,9396
JUN-1263,2025-06-23,Webcam,West,Arjun,6,497,2982
JUN-1264,2025-06-16,Monitor,North,Vikram,5,1200,6000
JUN-1265,2025-06-28,Printer,West,Neha,8,579,4632
JUN-1266,2025-06-07,Laptop,South,Neha,8,1851,14808
JUN-1267,2025-06-12,Monitor,North,Amit,8,1946,15568
JUN-1268,2025-06-23,Headphones,South,Sneha,3,294,882
JUN-1269,2025-06-01,Monitor,East,Neha,3,1651,4953
JUN-1270,2025-06-10,Printer,East,Priya,6,484,2904
JUN-1271,2025-06-28,Mouse,South,Riya,5,296,1480
JUN-1272,2025-06-07,Laptop,West,Karan,5,1116,5580
JUN-1273,2025-06-24,Monitor,West,Vikram,5,1258,6290
JUN-1274,2025-06-19,Mouse,North,Amit,3,814,2442
JUN-1275,2025-06-17,Tablet,West,Priya,10,1164,11640
JUN-1276,2025-06-21,Mouse,North,Arjun,7,558,3906
JUN-1277,2025-06-23,Webcam,East,Priya,10,1536,15360
JUN-1278,2025-06-18,Webcam,West,Vikram,9,1188,10692
JUN-1279,2025-06-24,Monitor,South,Neha,9,1456,13104
JUN-1280,2025-06-27,Keyboard,East,Karan,10,1578,15780
JUN-1281,2025-06-12,Printer,North,Vikram,1,909,909
JUN-1282,2025-06-28,Mouse,North,Riya,1,288,288
JUN-1283,2025-06-27,Headphones,East,Priya,7,843,5901
JUN-1284,2025-06-01,Mouse,South,Neha,9,1311,11799
JUN-1285,2025-06-28,Keyboard,West,Arjun,4,1692,6768
JUN-1286,2025-06-09,Webcam,East,Priya,5,1742,8710
JUN-1287,2025-06-07,Tablet,East,Karan,8,502,4016
JUN-1288,2025-06-08,Keyboard,West,Riya,5,1959,9795
JUN-1289,2025-06-09,Keyboard,South,Vikram,3,1549,4647
JUN-1290,2025-06-21,Mouse,South,Priya,6,784,4704
JUN-1291,2025-06-22,Tablet,East,Neha,6,1634,9804
JUN-1292,2025-06-23,Headphones,East,Neha,5,1390,6950
JUN-1293,2025-06-16,Tablet,East,Riya,2,701,1402
JUN-1294,2025-06-09,Laptop,West,Neha,9,1014,9126
JUN-1295,2025-06-02,Keyboard,West,Riya,3,1919,5757
JUN-1296,2025-06-19,Tablet,East,Vikram,4,1429,5716
JUN-1297,2025-06-20,Mouse,South,Sneha,7,873,6111
JUN-1298,2025-06-10,Headphones,North,Amit,10,220,2200
JUN-1299,2025-06-16,Webcam,South,Amit,2,295,590
