Order_ID,Date,Product,Region,Salesperson,Units_Sold,Unit_Price,Revenue
JAN-1118,2025-01-24,Webcam,East,Riya,4,452,1808
JAN-1119,2025-01-20,Laptop,South,Amit,1,990,990
JAN-1120,2025-01-22,Headphones,East,Riya,7,1000,7000
JAN-1121,2025-01-12,Tablet,South,Vikram,5,749,3745
JAN-1122,2025-01-13,Headphones,West,Arjun,3,1869,5607
JAN-1123,2025-01-12,Printer,East,Sneha,9,792,7128
JAN-1124,2025-01-21,Laptop,East,Arjun,10,1789,17890
JAN-1125,2025-01-05,Laptop,South,Arjun,7,478,3346
JAN-1126,2025-01-26,Monitor,South,Sneha,7,1575,11025
JAN-1127,2025-01-24,Printer,South,Amit,8,1422,11376
JAN-1128,2025-01-25,Tablet,East,Vikram,6,1445,8670
JAN-1129,2025-01-02,Webcam,North,Amit,9,1467,13203
JAN-1130,2025-01-12,Tablet,South,Riya,3,1658,4974
JAN-1131,2025-01-24,Monitor,North,Sneha,1,568,568
JAN-1132,2025-01-25,Laptop,West,Riya,6,684,4104
JAN-1133,2025-01-25,Keyboard,North,Karan,1,1741,1741
JAN-1134,2025-01-16,Mouse,West,Karan,10,987,9870
JAN-1135,2025-01-21,Laptop,West,Riya,1,551,551
JAN-1136,2025-01-11,Headphones,North,Sneha,9,1766,15894
JAN-1137,2025-01-21,Tablet,South,Karan,5,998,4990
JAN-1138,2025-01-20,Monitor,West,Priya,2,1456,2912
JAN-1139,2025-01-03,Mouse,South,Sneha,3,697,2091
JAN-1140,2025-01-28,Keyboard,East,Amit,5,1933,9665
JAN-1141,2025-01-23,Keyboard,West,Sneha,8,1766,14128
JAN-1142,2025-01-23,Tablet,South,Riya,6,1355,8130
JAN-1143,2025-01-13,Keyboard,North,Amit,9,1274,11466
JAN-1144,2025-01-03,Keyboard,West,Sneha,5,510,2550
JAN-1145,2025-01-03,Tablet,South,Vikram,8,1974,15792
JAN-1146,2025-01-01,Headphones,East,Vikram,5,936,4680
JAN-1147,2025-01-20,Headphones,South,Amit,7,1481,10367
JAN-1148,2025-01-22,Mouse,North,Vikram,3,1924,5772
JAN-1149,2025-01-01,Monitor,West,Sneha,5,1218,6090
JAN-1150,2025-01-04,Headphones,East,Vikram,7,1775,12425
JAN-1151,2025-01-08,Tablet,East,Sneha,8,320,2560
JAN-1152,2025-01-08,Tablet,East,Priya,7,1695,11865
JAN-1153,2025-01-21,Mouse,North,Vikram,3,1997,5991
JAN-1154,2025-01-12,Monitor,North,Neha,4,1497,5988
JAN-1155,2025-01-03,Mouse,East,Karan,7,918,6426
JAN-1156,2025-01-12,Keyboard,West,Sneha,5,851,4255
JAN-1157,2025-01-13,Mouse,North,Neha,8,1304,10432
JAN-1158,2025-01-08,Mouse,East,Riya,1,1398,1398
JAN-1159,2025-01-25,Monitor,East,Sneha,5,645,3225
JAN-1160,2025-01-06,Printer,South,Sneha,6,914,5484
JAN-1161,2025-01-10,Printer,East,Neha,2,549,1098
JAN-1162,2025-01-16,Monitor,South,Sneha,7,1099,7693
JAN-1163,2025-01-22,Headphones,East,Amit,7,1498,10486
JAN-1164,2025-01-28,Webcam,North,Karan,9,1386,12474
JAN-1165,2025-01-25,Tablet,North,Priya,5,418,2090
JAN-1166,2025-01-19,Headphones,South,Karan,1,1688,1688
JAN-1167,2025-01-11,Keyboard,South,Priya,5,1445,7225
JAN-1168,2025-01-15,Mouse,North,Amit,4,782,3128
JAN-1169,2025-01-14,Headphones,West,Priya,8,1896,15168
JAN-1170,2025-01-10,Keyboard,East,Riya,10,257,2570
JAN-1171,2025-01-14,Monitor,North,Karan,7,398,2786
JAN-1172,2025-01-20,Headphones,East,Riya,6,825,4950
JAN-1173,2025-01-10,Monitor,East,Riya,10,401,4010
JAN-1174,2025-01-16,Laptop,West,Karan,7,483,3381
JAN-1175,2025-01-03,Keyboard,West,Arjun,8,1495,11960
JAN-1176,2025-01-18,Tablet,North,Neha,1,1739,1739
JAN-1177,2025-01-22,Monitor,East,Arjun,8,1323,10584
JAN-1178,2025-01-27,Headphones,North,Riya,1,1294,1294
JAN-1179,2025-01-14,Monitor,East,Sneha,5,1050,5250
JAN-1180,2025-01-15,Monitor,North,Arjun,2,1822,3644
JAN-1181,2025-01-24,Laptop,East,Neha,2,1781,3562
JAN-1182,2025-01-01,Monitor,North,Priya,5,710,3550
JAN-1183,2025-01-01,Monitor,North,Karan,8,1797,14376
JAN-1184,2025-01-10,Webcam,North,Arjun,10,895,8950
JAN-1185,2025-01-10,Monitor,North,Priya,5,1741,8705
JAN-1186,2025-01-04,Mouse,East,Sneha,5,1628,8140
JAN-1187,2025-01-08,Printer,South,Neha,4,379,1516
JAN-1188,2025-01-01,Printer,West,Neha,10,585,5850
JAN-1189,2025-01-18,Monitor,West,Arjun,10,1521,15210
JAN-1190,2025-01-01,Headphones,North,Karan,4,1420,5680
JAN-1191,2025-01-13,Mouse,West,Priya,10,488,4880
JAN-1192,2025-01-26,Keyboard,South,Riya,7,1501,10507
JAN-1193,2025-01-11,Printer,South,Riya,4,791,3164
JAN-1194,2025-01-21,Headphones,South,Vikram,7,1656,11592
JAN-1195,2025-01-22,Tablet,South,Priya,3,1693,5079
JAN-1196,2025-01-02,Headphones,South,Karan,9,1720,15480
JAN-1197,2025-01-27,Webcam,South,Arjun,10,665,6650
JAN-1198,2025-01-10,Laptop,West,Priya,10,1360,13600
JAN-1199,2025-01-01,Headphones,West,Priya,6,589,3534
JAN-1200,2025-01-18,Tablet,South,Sneha,1,1020,1020
JAN-1201,2025-01-01,Headphones,East,Arjun,8,473,3784
JAN-1202,2025-01-02,Keyboard,West,Riya,10,1773,17730
JAN-1203,2025-01-13,Monitor,South,Amit,9,471,4239
JAN-1204,2025-01-13,Laptop,East,Sneha,3,503,1509
JAN-1205,2025-01-07,Mouse,North,Priya,6,1990,11940
JAN-1206,2025-01-08,Tablet,West,Neha,6,1569,9414
JAN-1207,2025-01-10,Keyboard,South,Vikram,10,343,3430
JAN-1208,2025-01-10,Printer,North,Amit,10,1793,17930
JAN-1209,2025-01-09,Monitor,East,Vikram,4,1388,5552
JAN-1210,2025-01-04,Headphones,East,Sneha,5,884,4420
JAN-1211,2025-01-11,Mouse,North,Amit,7,669,4683
JAN-1212,2025-01-09,Keyboard,South,Arjun,1,1554,1554
JAN-1213,2025-01-06,Laptop,East,Karan,2,1111,2222
JAN-1214,2025-01-15,Keyboard,East,Sneha,5,1922,9610
JAN-1215,2025-01-28,Keyboard,North,Riya,6,1608,9648
JAN-1216,2025-01-01,Keyboard,South,Neha,7,1893,13251
JAN-1217,2025-01-14,Laptop,East,Karan,3,785,2355
JAN-1218,2025-01-14,Monitor,South,Neha,3,891,2673
JAN-1219,2025-01-11,Webcam,South,Neha,7,519,3633
JAN-1220,2025-01-28,Keyboard,East,Riya,10,1686,16860
JAN-1221,2025-01-21,Tablet,West,Sneha,6,631,3786
JAN-1222,2025-01-27,Laptop,South,Karan,10,916,9160
JAN-1223,2025-01-06,Tablet,East,Riya,6,1780,10680
JAN-1224,2025-01-09,Monitor,East,Vikram,5,261,1305
JAN-1225,2025-01-05,Monitor,West,Arjun,8,995,7960
JAN-1226,2025-01-16,Webcam,East,Amit,6,463,2778
JAN-1227,2025-01-20,Tablet,North,Priya,9,1971,17739
JAN-1228,2025-01-05,Headphones,South,Riya,8,1653,13224
JAN-1229,2025-01-01,Tablet,South,Neha,10,1300,13000
JAN-1230,2025-01-01,Monitor,East,Neha,9,554,4986
JAN-1231,2025-01-15,Webcam,South,Neha,1,1659,1659
JAN-1232,2025-01-28,Headphones,East,Arjun,7,1955,13685
JAN-1233,2025-01-22,Tablet,North,Arjun,2,1660,3320
JAN-1234,2025-01-03,Headphones,North,Riya,6,1821,10926
JAN-1235,2025-01-23,Webcam,West,Sneha,8,1488,11904
JAN-1236,2025-01-11,Keyboard,West,Karan,5,1569,7845
JAN-1237,2025-01-21,Mouse,North,Priya,7,761,5327
JAN-1238,2025-01-04,Laptop,East,Arjun,4,331,1324
JAN-1239,2025-01-25,Webcam,West,Riya,10,333,3330
JAN-1240,2025-01-03,Webcam,North,Neha,10,385,3850
JAN-1241,2025-01-01,Headphones,North,Neha,5,1693,8465
JAN-1242,2025-01-17,Tablet,East,Sneha,3,1152,3456
JAN-1243,2025-01-19,Laptop,West,Amit,8,839,6712
JAN-1244,2025-01-05,Monitor,North,Karan,8,507,4056
JAN-1245,2025-01-19,Monitor,West,Amit,10,722,7220
JAN-1246,2025-01-18,Monitor,West,Arjun,2,1371,2742
JAN-1247,2025-01-14,Printer,East,Riya,9,501,4509
JAN-1248,2025-01-27,Webcam,South,Vikram,5,919,4595
JAN-1249,2025-01-19,Keyboard,South,Karan,2,393,786
JAN-1250,2025-01-15,Keyboard,South,Riya,9,1492,13428
JAN-1251,2025-01-09,Keyboard,North,Vikram,7,1563,10941
JAN-1252,2025-01-23,Mouse,West,Vikram,10,1235,12350
JAN-1253,2025-01-06,Mouse,East,Amit,2,1064,2128
JAN-1254,2025-01-13,Laptop,West,Karan,1,1359,1359
JAN-1255,2025-01-11,Monitor,South,Riya,4,706,2824
JAN-1256,2025-01-22,Mouse,South,Neha,4,1335,5340
JAN-1257,2025-01-02,Laptop,West,Vikram,9,1995,17955
JAN-1258,2025-01-26,Mouse,East,Priya,2,810,1620
JAN-1259,2025-01-13,Mouse,South,Amit,7,492,3444
JAN-1260,2025-01-22,Laptop,East,Vikram,3,997,2991
JAN-1261,2025-01-18,Mouse,North,Arjun,8,508,4064
JAN-1262,2025-01-02,Mouse,East,Arjun,3,270,810
JAN-1263,2025-01-12,Laptop,South,Neha,7,239,1673
JAN-1264,2025-01-06,Keyboard,East,Neha,9,603,5427
JAN-1265,2025-01-24,Printer,East,Sneha,7,416,2912
JAN-1266,2025-01-10,Tablet,West,Karan,10,1666,16660
JAN-1267,2025-01-19,Keyboard,East,Karan,4,1885,7540
JAN-1268,2025-01-22,Headphones,West,Priya,5,1040,5200
JAN-1269,2025-01-25,Webcam,West,Karan,8,384,3072
JAN-1270,2025-01-25,Tablet,North,Priya,8,1819,14552
JAN-1271,2025-01-25,Monitor,West,Riya,9,954,8586
JAN-1272,2025-01-28,Monitor,East,Sneha,5,783,3915
JAN-1273,2025-01-17,Tablet,West,Amit,10,1961,19610
JAN-1274,2025-01-09,Monitor,North,Vikram,1,258,258
JAN-1275,2025-01-05,Webcam,South,Karan,8,1387,11096
JAN-1276,2025-01-18,Laptop,West,Sneha,8,489,3912
JAN-1277,2025-01-05,Mouse,East,Amit,9,245,2205
JAN-1278,2025-01-23,Printer,North,Karan,4,470,1880
JAN-1279,2025-01-14,Printer,West,Sneha,8,751,6008
JAN-1280,2025-01-28,Monitor,East,Neha,2,434,868
JAN-1281,2025-01-02,Headphones,East,Amit,7,1570,10990
JAN-1282,2025-01-08,Headphones,North,Karan,1,863,863
JAN-1283,2025-01-11,Keyboard,North,Neha,1,1464,1464
JAN-1284,2025-01-20,Tablet,East,Neha,1,1106,1106
JAN-1285,2025-01-02,Keyboard,West,Priya,5,1360,6800
JAN-1286,2025-01-10,Webcam,North,Riya,7,476,3332
JAN-1287,2025-01-25,Laptop,East,Vikram,10,727,7270
JAN-1288,2025-01-28,Webcam,North,Priya,6,319,1914
JAN-1289,2025-01-18,Printer,North,Vikram,7,458,3206
JAN-1290,2025-01-06,Tablet,North,Riya,8,2000,16000
JAN-1291,2025-01-24,Headphones,North,Arjun,9,995,8955
JAN-1292,2025-01-20,Tablet,North,Vikram,2,1640,3280
JAN-1293,2025-01-27,Printer,East,Amit,6,1911,11466
JAN-1294,2025-01-01,Laptop,South,Sneha,5,454,2270
JAN-1295,2025-01-13,Laptop,North,Vikram,3,248,744
JAN-1296,2025-01-24,Tablet,West,Arjun,7,653,4571
JAN-1297,2025-01-06,Printer,West,Arjun,10,728,7280
JAN-1298,2025-01-21,Tablet,East,Amit,5,1462,7310
JAN-1299,2025-01-17,Printer,South,Neha,9,362,3258
