Order_ID,Date,Product,Region,Salesperson,Units_Sold,Unit_Price,Revenue
OCT-1039,2025-10-13,Laptop,West,Karan,2,1908,3816
OCT-1040,2025-10-04,Mouse,North,Arjun,6,538,3228
OCT-1041,2025-10-25,Printer,East,Vikram,10,1910,19100
OCT-1042,2025-10-13,Keyboard,East,Amit,10,202,2020
OCT-1043,2025-10-26,Monitor,South,Vikram,1,394,394
OCT-1044,2025-10-28,Laptop,East,Neha,4,1538,6152
OCT-1045,2025-10-07,Keyboard,South,Vikram,4,681,2724
OCT-1046,2025-10-14,Keyboard,South,Amit,7,992,6944
OCT-1047,2025-10-28,Keyboard,West,Vikram,8,238,1904
OCT-1048,2025-10-10,Mouse,West,Karan,7,1939,13573
OCT-1049,2025-10-16,Printer,West,Amit,4,660,2640
OCT-1050,2025-10-16,Webcam,West,Karan,10,543,5430
OCT-1051,2025-10-20,Tablet,West,Amit,7,401,2807
OCT-1052,2025-10-06,Tablet,South,Arjun,8,1528,12224
OCT-1053,2025-10-17,Webcam,South,Sneha,8,890,7120
OCT-1054,2025-10-26,Keyboard,West,Amit,7,340,2380
OCT-1055,2025-10-24,Headphones,West,Vikram,8,863,6904
OCT-1056,2025-10-01,Printer,West,Vikram,10,1338,13380
OCT-1057,2025-10-05,Mouse,East,Arjun,1,635,635
OCT-1058,2025-10-16,Monitor,West,Arjun,5,1987,9935
OCT-1059,2025-10-20,Laptop,North,Riya,6,597,3582
OCT-1060,2025-10-15,Tablet,North,Karan,2,1747,3494
OCT-1061,2025-10-25,Printer,West,Priya,5,644,3220
OCT-1062,2025-10-16,Printer,West,Vikram,9,1653,14877
OCT-1063,2025-10-03,Tablet,West,Karan,9,1045,9405
OCT-1064,2025-10-18,Webcam,North,Karan,8,365,2920
OCT-1065,2025-10-06,Printer,East,Vikram,5,1959,9795
OCT-1066,2025-10-26,Tablet,South,Riya,3,829,2487
OCT-1067,2025-10-01,Tablet,North,Karan,5,507,2535
OCT-1068,2025-10-21,Webcam,South,Vikram,3,1725,5175
OCT-1069,2025-10-09,Printer,South,Sneha,9,1402,12618
OCT-1070,2025-10-10,Mouse,North,Sneha,3,1605,4815
OCT-1071,2025-10-05,Mouse,East,Amit,2,1905,3810
OCT-1072,2025-10-17,Headphones,North,Vikram,10,1212,12120
OCT-1073,2025-10-20,Printer,East,Vikram,4,1405,5620
OCT-1074,2025-10-15,Tablet,South,Riya,5,213,1065
OCT-1075,2025-10-15,Keyboard,South,Karan,5,261,1305
OCT-1076,2025-10-09,Printer,North,Arjun,10,945,9450
OCT-1077,2025-10-06,Tablet,West,Riya,5,1763,8815
OCT-1078,2025-10-19,Printer,North,Amit,4,1726,6904
OCT-1079,2025-10-23,Printer,South,Riya,8,384,3072
OCT-1080,2025-10-12,Laptop,East,Neha,6,1715,10290
OCT-1081,2025-10-19,Webcam,East,Vikram,10,1581,15810
OCT-1082,2025-10-10,Webcam,East,Vikram,8,1404,11232
OCT-1083,2025-10-02,Webcam,South,Neha,8,991,7928
OCT-1084,2025-10-08,Laptop,South,Priya,8,1243,9944
OCT-1085,2025-10-03,Webcam,South,Amit,2,764,1528
OCT-1086,2025-10-07,Laptop,West,Arjun,7,1307,9149
OCT-1087,2025-10-18,Mouse,East,Sneha,1,854,854
OCT-1088,2025-10-22,Keyboard,East,Arjun,8,1464,11712
OCT-1089,2025-10-17,Tablet,West,Neha,4,1657,6628
OCT-1090,2025-10-12,Printer,South,Karan,2,1455,2910
OCT-1091,2025-10-28,Keyboard,East,Riya,9,624,5616
OCT-1092,2025-10-19,Monitor,North,Riya,10,1062,10620
OCT-1093,2025-10-20,Mouse,West,Amit,6,496,2976
OCT-1094,2025-10-05,Keyboard,West,Priya,6,1651,9906
OCT-1095,2025-10-19,Laptop,South,Sneha,7,1181,8267
OCT-1096,2025-10-18,Mouse,South,Karan,10,564,5640
OCT-1097,2025-10-03,Laptop,East,Priya,1,1563,1563
OCT-1098,2025-10-15,Keyboard,South,Vikram,9,1002,9018
OCT-1099,2025-10-23,Tablet,North,Riya,8,627,5016
OCT-1100,2025-10-26,Keyboard,South,Vikram,4,1326,5304
OCT-1101,2025-10-04,Printer,East,Neha,6,1661,9966
OCT-1102,2025-10-03,Tablet,East,Sneha,4,1474,5896
OCT-1103,2025-10-16,Keyboard,East,Amit,7,381,2667
OCT-1104,2025-10-09,Monitor,South,Priya,8,427,3416
OCT-1105,2025-10-22,Keyboard,South,Amit,5,1658,8290
OCT-1106,2025-10-15,Monitor,South,Vikram,7,762,5334
OCT-1107,2025-10-07,Printer,West,Vikram,7,1068,7476
OCT-1108,2025-10-28,Tablet,West,Neha,9,1691,15219
OCT-1109,2025-10-24,Monitor,East,Priya,1,815,815
OCT-1110,2025-10-09,Webcam,South,Arjun,6,377,2262
OCT-1111,2025-10-14,Laptop,North,Amit,4,1561,6244
OCT-1112,2025-10-05,Webcam,West,Arjun,1,948,948
OCT-1113,2025-10-10,Printer,West,Karan,5,1454,7270
OCT-1114,2025-10-02,Monitor,North,Neha,3,1272,3816
OCT-1115,2025-10-11,Mouse,West,Priya,5,1675,8375
OCT-1116,2025-10-04,Webcam,East,Priya,8,1336,10688
OCT-1117,2025-10-04,Webcam,South,Vikram,6,1335,8010
OCT-1118,2025-10-13,Keyboard,South,Arjun,2,1569,3138
OCT-1119,2025-10-01,Webcam,West,Arjun,6,1311,7866
OCT-1120,2025-10-06,Webcam,South,Vikram,10,1429,14290
OCT-1121,2025-10-13,Tablet,South,Arjun,8,996,7968
OCT-1122,2025-10-03,Headphones,North,Vikram,5,1177,5885
OCT-1123,2025-10-22,Printer,East,Neha,3,295,885
OCT-1124,2025-10-24,Webcam,North,Riya,3,569,1707
OCT-1125,2025-10-17,Webcam,West,Neha,8,1574,12592
OCT-1126,2025-10-09,Tablet,West,Sneha,2,655,1310
OCT-1127,2025-10-02,Keyboard,West,Amit,9,1730,15570
OCT-1128,2025-10-08,Printer,West,Neha,2,1470,2940
OCT-1129,2025-10-05,Mouse,West,Karan,8,870,6960
OCT-1130,2025-10-16,Webcam,North,Priya,9,588,5292
OCT-1131,2025-10-19,Headphones,East,Arjun,8,578,4624
OCT-1132,2025-10-07,Webcam,South,Karan,1,705,705
OCT-1133,2025-10-02,Mouse,West,Karan,6,1672,10032
OCT-1134,2025-10-18,Mouse,East,Priya,6,680,4080
OCT-1135,2025-10-07,Headphones,West,Sneha,6,1387,8322
OCT-1136,2025-10-13,Webcam,North,Riya,8,1782,14256
OCT-1137,2025-10-07,Webcam,North,Priya,9,631,5679
OCT-1138,2025-10-08,Laptop,South,Riya,10,1645,16450
OCT-1139,2025-10-27,Headphones,South,Priya,1,356,356
OCT-1140,2025-10-04,Keyboard,North,Sneha,9,1113,10017
OCT-1141,2025-10-15,Mouse,West,Neha,8,528,4224
OCT-1142,2025-10-13,Webcam,East,Priya,1,1060,1060
OCT-1143,2025-10-10,Webcam,North,Karan,9,1347,12123
OCT-1144,2025-10-11,Webcam,North,Arjun,1,712,712
OCT-1145,2025-10-10,Printer,West,Neha,8,315,2520
OCT-1146,2025-10-05,Tablet,North,Arjun,7,1813,12691
OCT-1147,2025-10-22,Webcam,West,Karan,4,971,3884
OCT-1148,2025-10-27,Headphones,South,Amit,4,1905,7620
OCT-1149,2025-10-08,Laptop,North,Priya,6,1421,8526
OCT-1150,2025-10-11,Keyboard,West,Neha,7,765,5355
OCT-1151,2025-10-14,Headphones,East,Amit,2,821,1642
OCT-1152,2025-10-03,Mouse,North,Riya,2,1754,3508
OCT-1153,2025-10-14,Keyboard,East,Riya,5,1709,8545
OCT-1154,2025-10-15,Mouse,West,Arjun,3,1663,4989
OCT-1155,2025-10-28,Webcam,West,Amit,3,911,2733
OCT-1156,2025-10-24,Mouse,North,Amit,2,422,844
OCT-1157,2025-10-10,Keyboard,South,Karan,4,1182,4728
OCT-1158,2025-10-18,Laptop,West,Karan,7,1734,12138
OCT-1159,2025-10-08,Monitor,East,Priya,5,1603,8015
OCT-1160,2025-10-27,Laptop,North,Sneha,6,247,1482
OCT-1161,2025-10-19,Tablet,North,Arjun,6,1654,9924
OCT-1162,2025-10-24,Monitor,West,Amit,4,584,2336
OCT-1163,2025-10-23,Monitor,South,Arjun,6,1708,10248
OCT-1164,2025-10-23,Laptop,North,Arjun,3,1234,3702
OCT-1165,2025-10-06,Headphones,West,Arjun,7,428,2996
OCT-1166,2025-10-14,Webcam,West,Neha,3,643,1929
OCT-1167,2025-10-25,Keyboard,South,Karan,3,212,636
OCT-1168,2025-10-02,Keyboard,West,Sneha,9,529,4761
OCT-1169,2025-10-18,Mouse,South,Amit,7,917,6419
OCT-1170,2025-10-06,Laptop,West,Riya,3,1693,5079
OCT-1171,2025-10-07,Webcam,West,Priya,7,588,4116
OCT-1172,2025-10-20,Printer,North,Neha,4,356,1424
OCT-1173,2025-10-10,Printer,West,Riya,1,1817,1817
OCT-1174,2025-10-18,Monitor,West,Arjun,9,1906,17154
OCT-1175,2025-10-13,Keyboard,West,Neha,3,1277,3831
OCT-1176,2025-10-05,Headphones,South,Arjun,3,801,2403
OCT-1177,2025-10-01,Mouse,West,Riya,8,1264,10112
OCT-1178,2025-10-08,Laptop,North,Priya,3,1018,3054
OCT-1179,2025-10-06,Mouse,West,Sneha,7,1742,12194
OCT-1180,2025-10-03,Tablet,West,Arjun,6,1782,10692
OCT-1181,2025-10-02,Webcam,West,Vikram,5,1841,9205
OCT-1182,2025-10-14,Keyboard,East,Sneha,8,433,3464
OCT-1183,2025-10-24,Tablet,South,Sneha,5,929,4645
OCT-1184,2025-10-04,Keyboard,East,Neha,3,1347,4041
OCT-1185,2025-10-13,Monitor,East,Priya,6,1603,9618
OCT-1186,2025-10-19,Printer,East,Riya,8,591,4728
OCT-1187,2025-10-15,Headphones,South,Neha,10,1595,15950
OCT-1188,2025-10-13,Headphones,North,Vikram,9,1385,12465
OCT-1189,2025-10-09,Monitor,South,Priya,10,217,2170
OCT-1190,2025-10-12,Keyboard,South,Riya,6,798,4788
OCT-1191,2025-10-04,Monitor,South,Neha,2,1967,3934
OCT-1192,2025-10-21,Tablet,North,Riya,6,310,1860
OCT-1193,2025-10-19,Webcam,East,Karan,5,1395,6975
OCT-1194,2025-10-07,Monitor,North,Riya,6,271,1626
OCT-1195,2025-10-27,Printer,East,Amit,3,1573,4719
OCT-1196,2025-10-01,Tablet,East,Neha,9,1855,16695
OCT-1197,2025-10-08,Webcam,North,Priya,5,1630,8150
OCT-1198,2025-10-23,Monitor,North,Karan,6,1167,7002
OCT-1199,2025-10-28,Printer,South,Amit,10,599,5990
OCT-1200,2025-10-24,Keyboard,South,Amit,8,719,5752
OCT-1201,2025-10-09,Keyboard,East,Arjun,8,1255,10040
OCT-1202,2025-10-02,Webcam,West,Sneha,10,648,6480
OCT-1203,2025-10-07,Printer,North,Neha,3,1353,4059
OCT-1204,2025-10-15,Printer,South,Sneha,5,983,4915
OCT-1205,2025-10-26,Keyboard,West,Amit,7,1322,9254
OCT-1206,2025-10-22,Printer,North,Priya,2,1855,3710
OCT-1207,2025-10-17,Keyboard,South,Arjun,5,1987,9935
OCT-1208,2025-10-10,Tablet,South,Sneha,2,582,1164
OCT-1209,2025-10-24,Mouse,West,Priya,7,1465,10255
OCT-1210,2025-10-19,Tablet,North,Vikram,1,1520,1520
OCT-1211,2025-10-02,Monitor,North,Amit,8,1886,15088
OCT-1212,2025-10-27,Webcam,West,Karan,10,1457,14570
OCT-1213,2025-10-14,Tablet,North,Riya,4,1177,4708
OCT-1214,2025-10-20,Headphones,East,Arjun,1,957,957
OCT-1215,2025-10-14,Webcam,North,Priya,1,782,782
OCT-1216,2025-10-18,Monitor,East,Neha,10,1627,16270
OCT-1217,2025-10-02,Tablet,East,Arjun,6,325,1950
OCT-1218,2025-10-07,Printer,South,Riya,3,1313,3939
OCT-1219,2025-10-05,Laptop,West,Vikram,8,1494,11952
OCT-1220,2025-10-15,Monitor,East,Karan,9,357,3213
OCT-1221,2025-10-21,Monitor,East,Vikram,3,1915,5745
OCT-1222,2025-10-21,Printer,South,Vikram,1,800,800
OCT-1223,2025-10-26,Keyboard,North,Riya,5,1615,8075
OCT-1224,2025-10-09,Keyboard,South,Sneha,9,738,6642
OCT-1225,2025-10-10,Monitor,North,Karan,6,1650,9900
OCT-1226,2025-10-08,Mouse,North,Karan,7,1539,10773
OCT-1227,2025-10-05,Headphones,East,Karan,2,665,1330
OCT-1228,2025-10-10,Printer,West,Vikram,6,408,2448
OCT-1229,2025-10-21,Mouse,North,Vikram,3,431,1293
OCT-1230,2025-10-11,Monitor,South,Karan,5,219,1095
OCT-1231,2025-10-19,Keyboard,East,Neha,10,1102,11020
OCT-1232,2025-10-21,Printer,East,Arjun,9,269,2421
OCT-1233,2025-10-13,Keyboard,South,Priya,10,1589,15890
OCT-1234,2025-10-27,Headphones,East,Arjun,2,1227,2454
OCT-1235,2025-10-08,Mouse,West,Neha,4,1580,6320
OCT-1236,2025-10-01,Monitor,North,Riya,10,1138,11380
OCT-1237,2025-10-14,Printer,North,Vikram,1,511,511
OCT-1238,2025-10-27,Tablet,South,Riya,10,410,4100
OCT-1239,2025-10-21,Monitor,West,Priya,10,325,3250
OCT-1240,2025-10-04,Printer,East,Arjun,3,1988,5964
OCT-1241,2025-10-12,Monitor,West,Sneha,2,343,686
OCT-1242,2025-10-04,Monitor,West,Amit,6,1222,7332
OCT-1243,2025-10-16,Keyboard,South,Sneha,9,1037,9333
OCT-1244,2025-10-14,Mouse,North,Sneha,5,1329,6645
OCT-1245,2025-10-23,Printer,East,Riya,5,1048,5240
OCT-1246,2025-10-22,Mouse,South,Priya,4,1400,5600
OCT-1247,2025-10-26,Monitor,South,Amit,3,1718,5154
OCT-1248,2025-10-15,Keyboard,West,Amit,9,1707,15363
OCT-1249,2025-10-15,Webcam,North,Karan,7,1376,9632
OCT-1250,2025-10-06,Tablet,North,Vikram,8,592,4736
OCT-1251,2025-10-02,Printer,North,Amit,7,633,4431
OCT-1252,2025-10-27,Mouse,North,Amit,1,1556,1556
OCT-1253,2025-10-10,Printer,North,Vikram,8,1435,11480
OCT-1254,2025-10-09,Monitor,North,Karan,7,1889,13223
OCT-1255,2025-10-03,Headphones,North,Neha,3,974,2922
OCT-1256,2025-10-17,Laptop,West,Karan,7,725,5075
OCT-1257,2025-10-24,Printer,West,Amit,2,556,1112
OCT-1258,2025-10-16,Monitor,East,Priya,8,1539,12312
OCT-1259,2025-10-08,Tablet,South,Vikram,2,944,1888
OCT-1260,2025-10-17,Printer,East,Amit,6,1578,9468
OCT-1261,2025-10-18,Keyboard,South,Sneha,2,1245,2490
OCT-1262,2025-10-05,Monitor,North,Arjun,2,259,518
OCT-1263,2025-10-24,Webcam,North,Amit,10,689,6890
OCT-1264,2025-10-14,Mouse,West,Arjun,6,1369,8214
OCT-1265,2025-10-23,Laptop,North,Neha,10,1950,19500
OCT-1266,2025-10-18,Webcam,West,Arjun,9,1757,15813
OCT-1267,2025-10-02,Monitor,East,Riya,3,1894,5682
OCT-1268,2025-10-14,Tablet,West,Riya,1,329,329
OCT-1269,2025-10-23,Webcam,South,Sneha,10,1212,12120
OCT-1270,2025-10-13,Printer,West,Amit,4,278,1112
OCT-1271,2025-10-14,Keyboard,East,Priya,5,1655,8275
OCT-1272,2025-10-26,Laptop,East,Priya,1,1016,1016
OCT-1273,2025-10-26,Webcam,South,Amit,4,908,3632
OCT-1274,2025-10-04,Printer,North,Arjun,5,1063,5315
OCT-1275,2025-10-15,Mouse,West,Arjun,3,579,1737
OCT-1276,2025-10-03,Headphones,North,Vikram,7,1151,8057
OCT-1277,2025-10-16,Keyboard,East,Arjun,8,1881,15048
OCT-1278,2025-10-09,Printer,West,Vikram,4,1180,4720
OCT-1279,2025-10-10,Mouse,North,Vikram,10,1696,16960
OCT-1280,2025-10-05,Tablet,South,Arjun,4,1712,6848
OCT-1281,2025-10-09,Mouse,West,Priya,8,475,3800
OCT-1282,2025-10-16,Tablet,West,Priya,8,1135,9080
OCT-1283,2025-10-03,Laptop,South,Amit,5,1311,6555
OCT-1284,2025-10-21,Keyboard,South,Vikram,9,1387,12483
OCT-1285,2025-10-10,Keyboard,East,Arjun,5,701,3505
OCT-1286,2025-10-19,Tablet,South,Priya,1,1217,1217
OCT-1287,2025-10-22,Printer,South,Priya,4,508,2032
OCT-1288,2025-10-27,Mouse,East,Neha,10,1988,19880
OCT-1289,2025-10-01,Printer,South,Sneha,7,869,6083
OCT-1290,2025-10-03,Webcam,South,Vikram,6,890,5340
OCT-1291,2025-10-14,Keyboard,South,Arjun,8,1448,11584
OCT-1292,2025-10-11,Printer,West,Arjun,2,310,620
OCT-1293,2025-10-07,Laptop,West,Priya,9,1311,11799
OCT-1294,2025-10-18,Keyboard,North,Amit,3,257,771
OCT-1295,2025-10-03,Printer,South,Vikram,6,1274,7644
OCT-1296,2025-10-04,Tablet,South,Arjun,3,252,756
OCT-1297,2025-10-15,Webcam,East,Karan,6,1322,7932
OCT-1298,2025-10-05,Mouse,South,Amit,2,410,820
OCT-1299,2025-10-09,Tablet,West,Arjun,8,1150,9200
