Order_ID,Date,Product,Region,Salesperson,Units_Sold,Unit_Price,Revenue
APR-1149,2025-04-27,Mouse,North,Riya,9,1156,10404
APR-1150,2025-04-08,Headphones,South,Neha,4,1353,5412
APR-1151,2025-04-01,Laptop,East,Priya,10,526,5260
APR-1152,2025-04-26,Mouse,North,Priya,1,488,488
APR-1153,2025-04-10,Keyboard,North,Karan,1,1102,1102
APR-1154,2025-04-03,Laptop,West,Sneha,5,434,2170
APR-1155,2025-04-22,Monitor,North,Karan,3,516,1548
APR-1156,2025-04-23,Keyboard,East,Karan,2,640,1280
APR-1157,2025-04-25,Keyboard,East,Priya,2,795,1590
APR-1158,2025-04-06,Keyboard,South,Priya,6,599,3594
APR-1159,2025-04-28,Laptop,South,Priya,4,643,2572
APR-1160,2025-04-15,Mouse,South,Karan,6,441,2646
APR-1161,2025-04-06,Headphones,South,Priya,5,1521,7605
APR-1162,2025-04-27,Monitor,South,Arjun,1,219,219
APR-1163,2025-04-03,Mouse,North,Vikram,7,1786,12502
APR-1164,2025-04-19,Keyboard,North,Priya,7,1213,8491
APR-1165,2025-04-16,Headphones,West,Karan,3,1417,4251
APR-1166,2025-04-02,Laptop,South,Amit,3,531,1593
APR-1167,2025-04-07,Printer,West,Amit,3,596,1788
APR-1168,2025-04-17,Headphones,South,Sneha,5,1424,7120
APR-1169,2025-04-06,Printer,North,Arjun,8,704,5632
APR-1170,2025-04-28,Tablet,North,Neha,6,1226,7356
APR-1171,2025-04-20,Mouse,West,Priya,6,715,4290
APR-1172,2025-04-11,Laptop,South,Priya,7,607,4249
APR-1173,2025-04-22,Webcam,South,Amit,8,469,3752
APR-1174,2025-04-13,Laptop,South,Karan,9,1483,13347
APR-1175,2025-04-04,Laptop,South,Riya,9,1905,17145
APR-1176,2025-04-03,Printer,North,Priya,10,1277,12770
APR-1177,2025-04-20,Keyboard,North,Karan,6,1448,8688
APR-1178,2025-04-26,Monitor,North,Vikram,1,1374,1374
APR-1179,2025-04-25,Mouse,South,Karan,3,558,1674
APR-1180,2025-04-02,Tablet,South,Sneha,5,909,4545
APR-1181,2025-04-13,Monitor,South,Priya,10,936,9360
APR-1182,2025-04-23,Tablet,South,Vikram,8,1356,10848
APR-1183,2025-04-16,Tablet,South,Neha,7,435,3045
APR-1184,2025-04-19,Mouse,South,Arjun,6,1143,6858
APR-1185,2025-04-03,Monitor,West,Amit,1,1533,1533
APR-1186,2025-04-27,Keyboard,East,Neha,4,284,1136
APR-1187,2025-04-07,Webcam,South,Karan,10,863,8630
APR-1188,2025-04-27,Monitor,West,Karan,6,546,3276
APR-1189,2025-04-23,Printer,West,Riya,3,1109,3327
APR-1190,2025-04-04,Tablet,South,Priya,10,1974,19740
APR-1191,2025-04-16,Webcam,South,Neha,2,1895,3790
APR-1192,2025-04-18,Laptop,North,Neha,5,753,3765
APR-1193,2025-04-07,Printer,West,Arjun,4,280,1120
APR-1194,2025-04-26,Tablet,South,Priya,10,761,7610
APR-1195,2025-04-17,Webcam,South,Arjun,6,1986,11916
APR-1196,2025-04-19,Mouse,West,Priya,3,1416,4248
APR-1197,2025-04-22,Tablet,East,Karan,1,350,350
APR-1198,2025-04-24,Mouse,South,Priya,3,579,1737
APR-1199,2025-04-02,Printer,West,Arjun,9,1142,10278
APR-1200,2025-04-11,Monitor,West,Amit,7,1533,10731
APR-1201,2025-04-20,Laptop,North,Sneha,5,833,4165
APR-1202,2025-04-20,Laptop,North,Vikram,7,219,1533
APR-1203,2025-04-16,Keyboard,South,Priya,4,991,3964
APR-1204,2025-04-12,Tablet,West,Riya,5,1543,7715
APR-1205,2025-04-14,Laptop,West,Priya,10,1397,13970
APR-1206,2025-04-11,Laptop,North,Arjun,8,1311,10488
APR-1207,2025-04-04,Keyboard,East,Sneha,6,1479,8874
APR-1208,2025-04-03,Tablet,East,Sneha,9,583,5247
APR-1209,2025-04-07,Keyboard,North,Sneha,1,690,690
APR-1210,2025-04-03,Monitor,North,Arjun,3,670,2010
APR-1211,2025-04-12,Printer,North,Vikram,3,469,1407
APR-1212,2025-04-02,Laptop,East,Priya,9,590,5310
APR-1213,2025-04-23,Printer,East,Priya,10,555,5550
APR-1214,2025-04-10,Headphones,North,Arjun,10,851,8510
APR-1215,2025-04-25,Mouse,East,Amit,3,1251,3753
APR-1216,2025-04-26,Mouse,West,Karan,10,463,4630
APR-1217,2025-04-02,Webcam,South,Vikram,6,1790,10740
APR-1218,2025-04-22,Keyboard,East,Priya,10,848,8480
APR-1219,2025-04-09,Mouse,West,Vikram,6,683,4098
APR-1220,2025-04-06,Headphones,South,Riya,9,540,4860
APR-1221,2025-04-10,Printer,West,Priya,9,1635,14715
APR-1222,2025-04-08,Printer,North,Amit,2,1065,2130
APR-1223,2025-04-23,Mouse,East,Riya,6,200,1200
APR-1224,2025-04-12,Tablet,West,Priya,5,879,4395
APR-1225,2025-04-06,Printer,South,Amit,6,454,2724
APR-1226,2025-04-15,Monitor,North,Riya,9,1632,14688
APR-1227,2025-04-21,Tablet,West,Priya,2,1749,3498
APR-1228,2025-04-21,Keyboard,East,Sneha,2,1135,2270
APR-1229,2025-04-02,Webcam,East,Sneha,4,1201,4804
APR-1230,2025-04-10,Monitor,East,Amit,10,560,5600
APR-1231,2025-04-27,Printer,South,Riya,1,952,952
APR-1232,2025-04-04,Mouse,South,Amit,2,1028,2056
APR-1233,2025-04-13,Keyboard,North,Karan,2,1925,3850
APR-1234,2025-04-28,Tablet,West,Riya,3,1117,3351
APR-1235,2025-04-28,Printer,East,Karan,3,575,1725
APR-1236,2025-04-28,Laptop,West,Arjun,4,1890,7560
APR-1237,2025-04-09,Printer,West,Sneha,6,965,5790
APR-1238,2025-04-28,Printer,East,Karan,10,547,5470
APR-1239,2025-04-03,Printer,South,Arjun,3,1010,3030
APR-1240,2025-04-20,Laptop,North,Vikram,2,678,1356
APR-1241,2025-04-12,Laptop,North,Priya,1,1098,1098
APR-1242,2025-04-10,Mouse,West,Sneha,10,788,7880
APR-1243,2025-04-11,Monitor,North,Sneha,10,1964,19640
APR-1244,2025-04-07,Headphones,North,Arjun,1,395,395
APR-1245,2025-04-04,Monitor,West,Amit,10,1355,13550
APR-1246,2025-04-14,Monitor,South,Vikram,10,1016,10160
APR-1247,2025-04-16,Webcam,South,Sneha,8,1579,12632
APR-1248,2025-04-17,Laptop,North,Priya,8,1450,11600
APR-1249,2025-04-13,Laptop,South,Arjun,4,1594,6376
APR-1250,2025-04-07,Mouse,North,Vikram,3,318,954
APR-1251,2025-04-02,Laptop,West,Arjun,6,833,4998
APR-1252,2025-04-17,Tablet,East,Priya,2,779,1558
APR-1253,2025-04-19,Tablet,West,Sneha,6,412,2472
APR-1254,2025-04-26,Monitor,West,Riya,5,1496,7480
APR-1255,2025-04-24,Monitor,West,Vikram,7,732,5124
APR-1256,2025-04-06,Headphones,West,Riya,10,457,4570
APR-1257,2025-04-22,Tablet,South,Amit,10,1436,14360
APR-1258,2025-04-12,Webcam,South,Priya,4,339,1356
APR-1259,2025-04-16,Mouse,North,Sneha,1,546,546
APR-1260,2025-04-03,Tablet,West,Vikram,2,1971,3942
APR-1261,2025-04-24,Printer,South,Priya,1,648,648
APR-1262,2025-04-27,Mouse,West,Karan,5,1549,7745
APR-1263,2025-04-04,Monitor,South,Karan,1,883,883
APR-1264,2025-04-11,Laptop,West,Priya,7,764,5348
APR-1265,2025-04-15,Headphones,East,Arjun,3,654,1962
APR-1266,2025-04-23,Keyboard,West,Sneha,8,1579,12632
APR-1267,2025-04-02,Tablet,West,Neha,3,740,2220
APR-1268,2025-04-05,Tablet,North,Riya,4,276,1104
APR-1269,2025-04-08,Laptop,East,Neha,4,1751,7004
APR-1270,2025-04-08,Webcam,South,Neha,4,968,3872
APR-1271,2025-04-25,Headphones,North,Neha,8,254,2032
APR-1272,2025-04-23,Keyboard,West,Vikram,2,1248,2496
APR-1273,2025-04-18,Printer,East,Riya,9,1095,9855
APR-1274,2025-04-09,Printer,West,Priya,8,1949,15592
APR-1275,2025-04-01,Laptop,North,Sneha,10,786,7860
APR-1276,2025-04-09,Laptop,South,Neha,6,918,5508
APR-1277,2025-04-28,Keyboard,South,Priya,5,1717,8585
APR-1278,2025-04-19,Webcam,South,Riya,8,1761,14088
APR-1279,2025-04-28,Keyboard,West,Sneha,4,203,812
APR-1280,2025-04-17,Webcam,West,Arjun,10,1011,10110
APR-1281,2025-04-27,Mouse,North,Karan,8,621,4968
APR-1282,2025-04-21,Keyboard,West,Karan,8,624,4992
APR-1283,2025-04-01,Webcam,South,Priya,2,1040,2080
APR-1284,2025-04-19,Laptop,North,Arjun,9,602,5418
APR-1285,2025-04-25,Webcam,East,Sneha,8,1447,11576
APR-1286,2025-04-26,Tablet,East,Sneha,6,1500,9000
APR-1287,2025-04-10,Webcam,East,Priya,4,1499,5996
APR-1288,2025-04-16,Laptop,West,Amit,9,824,7416
APR-1289,2025-04-25,Keyboard,West,Sneha,7,691,4837
APR-1290,2025-04-12,Monitor,West,Priya,2,1677,3354
APR-1291,2025-04-17,Tablet,East,Vikram,1,1251,1251
APR-1292,2025-04-04,Keyboard,North,Neha,8,593,4744
APR-1293,2025-04-13,Tablet,East,Riya,7,1868,13076
APR-1294,2025-04-02,Monitor,West,Vikram,3,528,1584
APR-1295,2025-04-15,Mouse,North,Arjun,1,755,755
APR-1296,2025-04-15,Laptop,East,Neha,9,1758,15822
APR-1297,2025-04-13,Keyboard,South,Priya,2,1748,3496
APR-1298,2025-04-04,Laptop,South,Sneha,1,895,895
APR-1299,2025-04-27,Printer,South,Amit,4,849,3396
