Order_ID,Date,Product,Region,Salesperson,Units_Sold,Unit_Price,Revenue
JUL-1162,2025-07-25,Mouse,South,Sneha,8,1115,8920
JUL-1163,2025-07-15,Printer,South,Neha,10,1921,19210
JUL-1164,2025-07-09,Webcam,South,Amit,10,1648,16480
JUL-1165,2025-07-17,Laptop,West,Vikram,3,1477,4431
JUL-1166,2025-07-05,Mouse,North,Karan,3,829,2487
JUL-1167,2025-07-13,Laptop,North,Neha,4,679,2716
JUL-1168,2025-07-26,Monitor,West,Riya,5,1411,7055
JUL-1169,2025-07-03,Keyboard,East,Riya,4,1958,7832
JUL-1170,2025-07-17,Webcam,East,Vikram,4,252,1008
JUL-1171,2025-07-08,Mouse,North,Amit,4,1710,6840
JUL-1172,2025-07-21,Printer,South,Vikram,7,1172,8204
JUL-1173,2025-07-23,Printer,West,Karan,2,591,1182
JUL-1174,2025-07-23,Keyboard,West,Sneha,3,1286,3858
JUL-1175,2025-07-04,Keyboard,South,Priya,9,367,3303
JUL-1176,2025-07-09,Laptop,South,Arjun,2,371,742
JUL-1177,2025-07-27,Keyboard,North,Sneha,4,1336,5344
JUL-1178,2025-07-18,Laptop,South,Sneha,7,1799,12593
JUL-1179,2025-07-20,Laptop,West,Sneha,3,1405,4215
JUL-1180,2025-07-27,Headphones,West,Priya,1,608,608
JUL-1181,2025-07-21,Headphones,North,Neha,7,1872,13104
JUL-1182,2025-07-02,Tablet,South,Priya,9,1920,17280
JUL-1183,2025-07-08,Laptop,South,Vikram,10,573,5730
JUL-1184,2025-07-18,Monitor,North,Sneha,3,1463,4389
JUL-1185,2025-07-24,Headphones,South,Priya,6,1837,11022
JUL-1186,2025-07-09,Printer,West,Arjun,3,1268,3804
JUL-1187,2025-07-23,Webcam,North,Karan,5,712,3560
JUL-1188,2025-07-15,Webcam,West,Karan,9,1522,13698
JUL-1189,2025-07-13,Monitor,West,Riya,9,1250,11250
JUL-1190,2025-07-04,Webcam,East,Arjun,1,1864,1864
JUL-1191,2025-07-23,Headphones,West,Priya,5,831,4155
JUL-1192,2025-07-01,Keyboard,North,Amit,10,266,2660
JUL-1193,2025-07-04,Keyboard,West,Sneha,2,1711,3422
JUL-1194,2025-07-09,Printer,South,Arjun,7,834,5838
JUL-1195,2025-07-10,Laptop,North,Arjun,1,1327,1327
JUL-1196,2025-07-01,Printer,West,Neha,2,816,1632
JUL-1197,2025-07-20,Webcam,East,Neha,9,1965,17685
JUL-1198,2025-07-11,Keyboard,West,Karan,2,1795,3590
JUL-1199,2025-07-11,Tablet,West,Vikram,3,1580,4740
JUL-1200,2025-07-23,Keyboard,South,Amit,7,765,5355
JUL-1201,2025-07-17,Mouse,North,Neha,5,1290,6450
JUL-1202,2025-07-07,Printer,East,Arjun,1,527,527
JUL-1203,2025-07-28,Monitor,South,Amit,7,596,4172
JUL-1204,2025-07-24,Keyboard,South,Riya,6,626,3756
JUL-1205,2025-07-08,Laptop,East,Vikram,8,1496,11968
JUL-1206,2025-07-27,Monitor,East,Priya,4,248,992
JUL-1207,2025-07-14,Monitor,North,Arjun,4,1993,7972
JUL-1208,2025-07-08,Headphones,North,Neha,5,510,2550
JUL-1209,2025-07-01,Laptop,West,Vikram,9,314,2826
JUL-1210,2025-07-15,Monitor,South,Amit,2,1532,3064
JUL-1211,2025-07-26,Tablet,South,Karan,5,1476,7380
JUL-1212,2025-07-01,Webcam,South,Amit,10,1396,13960
JUL-1213,2025-07-09,Headphones,West,Arjun,4,974,3896
JUL-1214,2025-07-22,Mouse,East,Neha,4,1872,7488
JUL-1215,2025-07-22,Webcam,West,Riya,3,1439,4317
JUL-1216,2025-07-17,Laptop,West,Priya,1,354,354
JUL-1217,2025-07-03,Monitor,East,Arjun,7,467,3269
JUL-1218,2025-07-17,Webcam,West,Neha,7,1828,12796
JUL-1219,2025-07-15,Monitor,West,Priya,8,990,7920
JUL-1220,2025-07-11,Tablet,West,Sneha,4,1026,4104
JUL-1221,2025-07-11,Printer,West,Karan,8,1815,14520
JUL-1222,2025-07-21,Printer,West,Arjun,4,313,1252
JUL-1223,2025-07-06,Headphones,North,Sneha,7,417,2919
JUL-1224,2025-07-19,Tablet,East,Arjun,4,1608,6432
JUL-1225,2025-07-12,Headphones,North,Priya,2,312,624
JUL-1226,2025-07-18,Webcam,South,Sneha,9,1486,13374
JUL-1227,2025-07-21,Webcam,North,Sneha,2,1838,3676
JUL-1228,2025-07-16,Tablet,South,Karan,8,388,3104
JUL-1229,2025-07-12,Laptop,West,Riya,5,1825,9125
JUL-1230,2025-07-25,Mouse,South,Amit,6,1779,10674
JUL-1231,2025-07-02,Monitor,West,Riya,3,999,2997
JUL-1232,2025-07-02,Mouse,West,Riya,8,828,6624
JUL-1233,2025-07-28,Mouse,West,Priya,4,1150,4600
JUL-1234,2025-07-20,Keyboard,South,Arjun,1,1075,1075
JUL-1235,2025-07-25,Webcam,South,Arjun,5,962,4810
JUL-1236,2025-07-24,Monitor,South,Priya,5,1454,7270
JUL-1237,2025-07-08,Webcam,East,Neha,4,1854,7416
JUL-1238,2025-07-25,Keyboard,West,Priya,10,750,7500
JUL-1239,2025-07-13,Printer,East,Arjun,3,1746,5238
JUL-1240,2025-07-24,Webcam,West,Karan,9,302,2718
JUL-1241,2025-07-10,Tablet,South,Priya,6,409,2454
JUL-1242,2025-07-10,Keyboard,West,Karan,5,1189,5945
JUL-1243,2025-07-19,Printer,North,Amit,8,1743,13944
JUL-1244,2025-07-27,Tablet,East,Sneha,4,639,2556
JUL-1245,2025-07-24,Monitor,North,Vikram,9,719,6471
JUL-1246,2025-07-01,Keyboard,East,Karan,1,1506,1506
JUL-1247,2025-07-11,Keyboard,South,Amit,8,646,5168
JUL-1248,2025-07-19,Keyboard,South,Karan,8,1782,14256
JUL-1249,2025-07-16,Printer,West,Karan,7,935,6545
JUL-1250,2025-07-16,Laptop,South,Karan,8,1944,15552
JUL-1251,2025-07-26,Mouse,West,Amit,4,248,992
JUL-1252,2025-07-24,Mouse,West,Karan,2,1547,3094
JUL-1253,2025-07-27,Mouse,South,Priya,10,222,2220
JUL-1254,2025-07-20,Mouse,West,Priya,6,699,4194
JUL-1255,2025-07-26,Laptop,East,Karan,7,1085,7595
JUL-1256,2025-07-16,Monitor,South,Neha,3,979,2937
JUL-1257,2025-07-06,Laptop,West,Neha,8,925,7400
JUL-1258,2025-07-17,Tablet,West,Arjun,1,267,267
JUL-1259,2025-07-02,Mouse,East,Amit,4,1707,6828
JUL-1260,2025-07-14,Printer,West,Amit,9,1287,11583
JUL-1261,2025-07-08,Printer,South,Karan,8,309,2472
JUL-1262,2025-07-19,Mouse,West,Priya,2,860,1720
JUL-1263,2025-07-08,Keyboard,North,Karan,7,292,2044
JUL-1264,2025-07-23,Laptop,North,Karan,7,949,6643
JUL-1265,2025-07-17,Mouse,West,Amit,1,1657,1657
JUL-1266,2025-07-28,Keyboard,West,Neha,9,1245,11205
JUL-1267,2025-07-21,Printer,West,Neha,9,1179,10611
JUL-1268,2025-07-18,Webcam,South,Riya,3,813,2439
JUL-1269,2025-07-27,Webcam,North,Amit,3,1210,3630
JUL-1270,2025-07-18,Printer,North,Arjun,7,1157,8099
JUL-1271,2025-07-18,Laptop,West,Riya,8,336,2688
JUL-1272,2025-07-23,Headphones,West,Arjun,3,1233,3699
JUL-1273,2025-07-02,Headphones,South,Vikram,5,535,2675
JUL-1274,2025-07-11,Tablet,West,Vikram,2,234,468
JUL-1275,2025-07-02,Tablet,West,Amit,10,540,5400
JUL-1276,2025-07-16,Keyboard,South,Vikram,10,1884,18840
JUL-1277,2025-07-04,Mouse,East,Neha,7,345,2415
JUL-1278,2025-07-02,Printer,South,Arjun,7,217,1519
JUL-1279,2025-07-07,Monitor,East,Amit,9,946,8514
JUL-1280,2025-07-10,Webcam,South,Amit,9,778,7002
JUL-1281,2025-07-02,Webcam,North,Neha,9,535,4815
JUL-1282,2025-07-24,Headphones,North,Priya,3,1531,4593
JUL-1283,2025-07-22,Monitor,West,Amit,10,362,3620
JUL-1284,2025-07-11,Mouse,North,Priya,10,820,8200
JUL-1285,2025-07-15,Printer,East,Neha,7,1466,10262
JUL-1286,2025-07-09,Mouse,East,Sneha,2,892,1784
JUL-1287,2025-07-08,Monitor,West,Priya,3,1533,4599
JUL-1288,2025-07-07,Headphones,West,Vikram,6,507,3042
JUL-1289,2025-07-07,Laptop,South,Neha,7,745,5215
JUL-1290,2025-07-04,Keyboard,North,Riya,3,1330,3990
JUL-1291,2025-07-21,Webcam,South,Priya,1,397,397
JUL-1292,2025-07-17,Laptop,West,Arjun,5,735,3675
JUL-1293,2025-07-15,Keyboard,West,Sneha,4,1461,5844
JUL-1294,2025-07-14,Mouse,West,Priya,6,1227,7362
JUL-1295,2025-07-05,Mouse,South,Priya,7,1560,10920
JUL-1296,2025-07-11,Headphones,West,Riya,10,1397,13970
JUL-1297,2025-07-12,Keyboard,South,Riya,9,1309,11781
JUL-1298,2025-07-03,Keyboard,West,Priya,2,242,484
JUL-1299,2025-07-25,Laptop,North,Vikram,1,1393,1393
