Order_ID,Date,Product,Region,Salesperson,Units_Sold,Unit_Price,Revenue
FEB-1035,2025-02-21,Laptop,East,Vikram,2,1171,2342
FEB-1036,2025-02-17,Webcam,West,Priya,2,1644,3288
FEB-1037,2025-02-16,Tablet,South,Priya,10,861,8610
FEB-1038,2025-02-04,Printer,South,Sneha,8,225,1800
FEB-1039,2025-02-18,Mouse,South,Arjun,5,1122,5610
FEB-1040,2025-02-01,Mouse,North,Amit,2,1724,3448
FEB-1041,2025-02-17,Headphones,North,Arjun,8,1500,12000
FEB-1042,2025-02-15,Keyboard,South,Priya,7,655,4585
FEB-1043,2025-02-19,Monitor,North,Neha,9,1712,15408
FEB-1044,2025-02-18,Headphones,South,Karan,6,316,1896
FEB-1045,2025-02-16,Monitor,North,Neha,5,1510,7550
FEB-1046,2025-02-15,Mouse,North,Priya,5,706,3530
FEB-1047,2025-02-08,Printer,West,Karan,6,1295,7770
FEB-1048,2025-02-20,Laptop,East,Neha,3,994,2982
FEB-1049,2025-02-19,Webcam,East,Amit,9,639,5751
FEB-1050,2025-02-04,Headphones,North,Neha,8,697,5576
FEB-1051,2025-02-07,Laptop,West,Vikram,7,790,5530
FEB-1052,2025-02-05,Tablet,South,Neha,2,1395,2790
FEB-1053,2025-02-10,Printer,South,Amit,3,733,2199
FEB-1054,2025-02-17,Printer,West,Neha,8,785,6280
FEB-1055,2025-02-24,Keyboard,West,Arjun,8,1345,10760
FEB-1056,2025-02-13,Printer,North,Riya,2,742,1484
FEB-1057,2025-02-26,Monitor,North,Sneha,3,987,2961
FEB-1058,2025-02-03,Headphones,North,Riya,9,1677,15093
FEB-1059,2025-02-26,Laptop,East,Sneha,6,920,5520
FEB-1060,2025-02-07,Printer,North,Amit,2,1946,3892
FEB-1061,2025-02-07,Tablet,East,Arjun,10,915,9150
FEB-1062,2025-02-07,Tablet,West,Arjun,5,1112,5560
FEB-1063,2025-02-17,Tablet,South,Arjun,2,934,1868
FEB-1064,2025-02-25,Keyboard,South,Karan,5,1415,7075
FEB-1065,2025-02-26,Tablet,North,Arjun,7,510,3570
FEB-1066,2025-02-09,Mouse,South,Karan,9,819,7371
FEB-1067,2025-02-25,Printer,East,Karan,1,1274,1274
FEB-1068,2025-02-03,Printer,West,Riya,8,1978,15824
FEB-1069,2025-02-27,Webcam,South,Riya,8,1923,15384
FEB-1070,2025-02-08,Headphones,East,Karan,6,813,4878
FEB-1071,2025-02-02,Webcam,West,Neha,3,1504,4512
FEB-1072,2025-02-06,Monitor,North,Neha,9,821,7389
FEB-1073,2025-02-07,Laptop,South,Neha,2,1735,3470
FEB-1074,2025-02-19,Laptop,East,Amit,8,972,7776
FEB-1075,2025-02-16,Headphones,East,Sneha,8,1027,8216
FEB-1076,2025-02-09,Laptop,North,Priya,2,217,434
FEB-1077,2025-02-14,Monitor,North,Sneha,5,519,2595
FEB-1078,2025-02-17,Webcam,East,Amit,1,1020,1020
FEB-1079,2025-02-13,Webcam,West,Sneha,5,921,4605
FEB-1080,2025-02-25,Mouse,West,Priya,8,1146,9168
FEB-1081,2025-02-20,Monitor,North,Priya,5,1618,8090
FEB-1082,2025-02-28,Keyboard,South,Priya,5,1448,7240
FEB-1083,2025-02-23,Webcam,East,Priya,9,1013,9117
FEB-1084,2025-02-13,Webcam,South,Karan,10,764,7640
FEB-1085,2025-02-09,Monitor,North,Vikram,4,1832,7328
FEB-1086,2025-02-06,Monitor,West,Neha,2,781,1562
FEB-1087,2025-02-03,Laptop,North,Arjun,2,1072,2144
FEB-1088,2025-02-05,Monitor,South,Sneha,9,672,6048
FEB-1089,2025-02-08,Keyboard,West,Arjun,7,1836,12852
FEB-1090,2025-02-01,Laptop,West,Karan,6,1551,9306
FEB-1091,2025-02-18,Monitor,South,Riya,10,968,9680
FEB-1092,2025-02-06,Keyboard,West,Neha,8,1067,8536
FEB-1093,2025-02-14,Laptop,North,Riya,3,506,1518
FEB-1094,2025-02-07,Headphones,North,Priya,8,393,3144
FEB-1095,2025-02-21,Laptop,West,Sneha,3,1315,3945
FEB-1096,2025-02-13,Tablet,West,Karan,10,1183,11830
FEB-1097,2025-02-02,Webcam,South,Vikram,2,1352,2704
FEB-1098,2025-02-22,Tablet,West,Amit,3,1254,3762
FEB-1099,2025-02-21,Laptop,East,Neha,10,1861,18610
FEB-1100,2025-02-21,Tablet,North,Priya,2,220,440
FEB-1101,2025-02-04,Webcam,South,Karan,10,1239,12390
FEB-1102,2025-02-01,Laptop,South,Sneha,1,1159,1159
FEB-1103,2025-02-01,Headphones,West,Karan,4,621,2484
FEB-1104,2025-02-22,Tablet,West,Vikram,10,1482,14820
FEB-1105,2025-02-23,Keyboard,East,Amit,4,652,2608
FEB-1106,2025-02-24,Monitor,West,Amit,3,1768,5304
FEB-1107,2025-02-25,Headphones,North,Neha,3,667,2001
FEB-1108,2025-02-23,Mouse,South,Sneha,5,1802,9010
FEB-1109,2025-02-13,Monitor,West,Vikram,1,743,743
FEB-1110,2025-02-16,Printer,South,Amit,3,1399,4197
FEB-1111,2025-02-03,Mouse,North,Amit,1,1046,1046
FEB-1112,2025-02-08,Webcam,West,Amit,9,1179,10611
FEB-1113,2025-02-03,Tablet,South,Arjun,9,1116,10044
FEB-1114,2025-02-04,Laptop,West,Neha,8,367,2936
FEB-1115,2025-02-25,Keyboard,West,Vikram,10,1752,17520
FEB-1116,2025-02-02,Headphones,West,Amit,9,1957,17613
FEB-1117,2025-02-18,Tablet,East,Sneha,9,1309,11781
FEB-1118,2025-02-23,Keyboard,North,Vikram,10,730,7300
FEB-1119,2025-02-22,Printer,North,Sneha,2,1601,3202
FEB-1120,2025-02-15,Webcam,West,Karan,8,1943,15544
FEB-1121,2025-02-26,Laptop,South,Sneha,6,1433,8598
FEB-1122,2025-02-05,Mouse,East,Priya,7,459,3213
FEB-1123,2025-02-27,Keyboard,West,Arjun,5,975,4875
FEB-1124,2025-02-26,Laptop,South,Riya,7,458,3206
FEB-1125,2025-02-07,Monitor,North,Karan,2,934,1868
FEB-1126,2025-02-04,Webcam,North,Priya,6,544,3264
FEB-1127,2025-02-08,Keyboard,North,Arjun,2,1493,2986
FEB-1128,2025-02-20,Monitor,East,Priya,10,1359,13590
FEB-1129,2025-02-19,Mouse,East,Amit,4,1611,6444
FEB-1130,2025-02-16,Printer,North,Amit,7,944,6608
FEB-1131,2025-02-02,Printer,East,Vikram,2,346,692
FEB-1132,2025-02-18,Laptop,South,Arjun,1,1679,1679
FEB-1133,2025-02-11,Webcam,North,Sneha,9,912,8208
FEB-1134,2025-02-06,Monitor,West,Karan,1,627,627
FEB-1135,2025-02-24,Webcam,South,Sneha,9,685,6165
FEB-1136,2025-02-13,Mouse,South,Riya,7,1108,7756
FEB-1137,2025-02-01,Tablet,West,Sneha,3,1199,3597
FEB-1138,2025-02-22,Monitor,North,Priya,8,1078,8624
FEB-1139,2025-02-05,Printer,West,Priya,6,1280,7680
FEB-1140,2025-02-16,Printer,South,Sneha,5,1039,5195
FEB-1141,2025-02-22,Headphones,North,Karan,7,1118,7826
FEB-1142,2025-02-27,Printer,West,Karan,10,1860,18600
FEB-1143,2025-02-04,Monitor,South,Amit,8,571,4568
FEB-1144,2025-02-25,Tablet,North,Riya,3,1003,3009
FEB-1145,2025-02-11,Monitor,South,Karan,7,680,4760
FEB-1146,2025-02-25,Tablet,West,Priya,9,685,6165
FEB-1147,2025-02-24,Mouse,West,Priya,4,617,2468
FEB-1148,2025-02-08,Laptop,South,Arjun,5,775,3875
FEB-1149,2025-02-23,Mouse,East,Priya,1,315,315
FEB-1150,2025-02-03,Mouse,North,Sneha,1,1604,1604
FEB-1151,2025-02-27,Mouse,East,Priya,2,728,1456
FEB-1152,2025-02-05,Monitor,East,Amit,9,1929,17361
FEB-1153,2025-02-10,Webcam,North,Vikram,2,1835,3670
FEB-1154,2025-02-17,Headphones,North,Priya,4,573,2292
FEB-1155,2025-02-15,Tablet,West,Neha,1,452,452
FEB-1156,2025-02-03,Keyboard,North,Karan,8,248,1984
FEB-1157,2025-02-10,Headphones,West,Amit,9,1224,11016
FEB-1158,2025-02-09,Keyboard,North,Riya,5,543,2715
FEB-1159,2025-02-18,Tablet,South,Sneha,7,1263,8841
FEB-1160,2025-02-13,Mouse,East,Amit,10,1363,13630
FEB-1161,2025-02-06,Webcam,South,Arjun,10,1303,13030
FEB-1162,2025-02-19,Mouse,North,Riya,5,1038,5190
FEB-1163,2025-02-16,Webcam,South,Sneha,2,276,552
FEB-1164,2025-02-20,Laptop,East,Sneha,9,1244,11196
FEB-1165,2025-02-15,Webcam,North,Arjun,9,866,7794
FEB-1166,2025-02-12,Keyboard,North,Priya,10,1119,11190
FEB-1167,2025-02-05,Monitor,North,Sneha,6,1096,6576
FEB-1168,2025-02-14,Mouse,South,Amit,5,1736,8680
FEB-1169,2025-02-27,Headphones,North,Priya,7,1384,9688
FEB-1170,2025-02-16,Monitor,West,Priya,10,1982,19820
FEB-1171,2025-02-09,Webcam,North,Arjun,5,593,2965
FEB-1172,2025-02-15,Webcam,East,Sneha,7,355,2485
FEB-1173,2025-02-04,Mouse,North,Priya,4,1129,4516
FEB-1174,2025-02-08,Laptop,South,Karan,1,1891,1891
FEB-1175,2025-02-22,Headphones,East,Vikram,9,1648,14832
FEB-1176,2025-02-19,Monitor,North,Amit,3,533,1599
FEB-1177,2025-02-05,Headphones,West,Priya,2,1193,2386
FEB-1178,2025-02-12,Mouse,West,Arjun,3,1912,5736
FEB-1179,2025-02-16,Printer,East,Sneha,4,1581,6324
FEB-1180,2025-02-16,Webcam,North,Priya,3,1454,4362
FEB-1181,2025-02-28,Webcam,East,Neha,10,476,4760
FEB-1182,2025-02-19,Tablet,South,Vikram,6,903,5418
FEB-1183,2025-02-19,Webcam,East,Sneha,10,217,2170
FEB-1184,2025-02-22,Webcam,West,Neha,9,1180,10620
FEB-1185,2025-02-18,Tablet,South,Vikram,6,243,1458
FEB-1186,2025-02-20,Webcam,South,Karan,6,1764,10584
FEB-1187,2025-02-22,Printer,North,Arjun,3,1168,3504
FEB-1188,2025-02-11,Printer,West,Amit,8,798,6384
FEB-1189,2025-02-17,Printer,South,Amit,2,1973,3946
FEB-1190,2025-02-05,Monitor,East,Riya,4,1466,5864
FEB-1191,2025-02-01,Mouse,West,Sneha,1,211,211
FEB-1192,2025-02-09,Keyboard,East,Vikram,9,1010,9090
FEB-1193,2025-02-13,Laptop,West,Priya,7,1571,10997
FEB-1194,2025-02-02,Printer,North,Riya,10,315,3150
FEB-1195,2025-02-24,Webcam,North,Vikram,6,1543,9258
FEB-1196,2025-02-10,Monitor,North,Sneha,2,1049,2098
FEB-1197,2025-02-20,Printer,East,Neha,2,471,942
FEB-1198,2025-02-17,Laptop,East,Riya,1,393,393
FEB-1199,2025-02-09,Monitor,North,Karan,2,1550,3100
FEB-1200,2025-02-03,Headphones,North,Vikram,3,1243,3729
FEB-1201,2025-02-23,Laptop,North,Priya,1,569,569
FEB-1202,2025-02-04,Mouse,South,Neha,10,497,4970
FEB-1203,2025-02-04,Webcam,South,Vikram,6,430,2580
FEB-1204,2025-02-05,Mouse,East,Arjun,9,1441,12969
FEB-1205,2025-02-22,Monitor,North,Arjun,2,563,1126
FEB-1206,2025-02-02,Keyboard,West,Arjun,7,1379,9653
FEB-1207,2025-02-22,Headphones,South,Sneha,3,1841,5523
FEB-1208,2025-02-17,Printer,South,Vikram,4,525,2100
FEB-1209,2025-02-01,Monitor,East,Neha,6,824,4944
FEB-1210,2025-02-23,Mouse,East,Riya,4,1083,4332
FEB-1211,2025-02-08,Mouse,South,Vikram,2,1644,3288
FEB-1212,2025-02-13,Mouse,South,Vikram,6,908,5448
FEB-1213,2025-02-09,Monitor,East,Priya,1,1189,1189
FEB-1214,2025-02-09,Headphones,West,Priya,9,1928,17352
FEB-1215,2025-02-18,Printer,North,Arjun,2,1142,2284
FEB-1216,2025-02-18,Tablet,South,Karan,2,1352,2704
FEB-1217,2025-02-03,Laptop,West,Priya,4,1977,7908
FEB-1218,2025-02-27,Keyboard,South,Sneha,4,1527,6108
FEB-1219,2025-02-13,Tablet,North,Vikram,5,674,3370
FEB-1220,2025-02-11,Tablet,West,Neha,3,816,2448
FEB-1221,2025-02-13,Webcam,North,Amit,6,213,1278
FEB-1222,2025-02-15,Headphones,North,Arjun,4,305,1220
FEB-1223,2025-02-19,Monitor,North,Neha,3,1324,3972
FEB-1224,2025-02-16,Tablet,South,Priya,8,1745,13960
FEB-1225,2025-02-06,Monitor,West,Vikram,5,1680,8400
FEB-1226,2025-02-17,Headphones,East,Vikram,5,1886,9430
FEB-1227,2025-02-05,Mouse,South,Neha,2,554,1108
FEB-1228,2025-02-11,Tablet,South,Karan,5,943,4715
FEB-1229,2025-02-24,Laptop,East,Sneha,7,998,6986
FEB-1230,2025-02-06,Headphones,East,Karan,10,998,9980
FEB-1231,2025-02-26,Keyboard,North,Arjun,6,202,1212
FEB-1232,2025-02-01,Mouse,West,Karan,7,501,3507
FEB-1233,2025-02-02,Monitor,East,Arjun,3,1162,3486
FEB-1234,2025-02-01,Tablet,East,Riya,6,315,1890
FEB-1235,2025-02-03,Printer,North,Sneha,1,1405,1405
FEB-1236,2025-02-23,Tablet,South,Arjun,9,824,7416
FEB-1237,2025-02-13,Headphones,West,Karan,2,286,572
FEB-1238,2025-02-12,Keyboard,South,Karan,5,1436,7180
FEB-1239,2025-02-03,Keyboard,South,Karan,4,1775,7100
FEB-1240,2025-02-15,Mouse,South,Vikram,4,953,3812
FEB-1241,2025-02-27,Webcam,North,Neha,5,1688,8440
FEB-1242,2025-02-14,Headphones,South,Karan,9,902,8118
FEB-1243,2025-02-16,Webcam,East,Karan,1,728,728
FEB-1244,2025-02-22,Headphones,South,Neha,4,1571,6284
FEB-1245,2025-02-10,Monitor,West,Sneha,2,1862,3724
FEB-1246,2025-02-22,Laptop,North,Karan,7,262,1834
FEB-1247,2025-02-22,Monitor,East,Karan,5,271,1355
FEB-1248,2025-02-07,Monitor,North,Priya,9,1839,16551
FEB-1249,2025-02-18,Laptop,South,Vikram,10,1289,12890
FEB-1250,2025-02-18,Printer,East,Amit,10,1241,12410
FEB-1251,2025-02-13,Mouse,West,Neha,6,1072,6432
FEB-1252,2025-02-13,Laptop,South,Neha,3,1254,3762
FEB-1253,2025-02-23,Printer,East,Amit,1,1202,1202
FEB-1254,2025-02-13,Keyboard,North,Amit,3,1177,3531
FEB-1255,2025-02-12,Headphones,East,Priya,7,913,6391
FEB-1256,2025-02-02,Printer,West,Karan,8,381,3048
FEB-1257,2025-02-03,Webcam,North,Riya,2,932,1864
FEB-1258,2025-02-06,Printer,South,Sneha,1,1337,1337
FEB-1259,2025-02-27,Keyboard,North,Amit,4,1114,4456
FEB-1260,2025-02-10,Monitor,South,Karan,3,1510,4530
FEB-1261,2025-02-18,Printer,North,Karan,10,1646,16460
FEB-1262,2025-02-04,Tablet,East,Karan,3,714,2142
FEB-1263,2025-02-17,Tablet,East,Amit,7,335,2345
FEB-1264,2025-02-05,Tablet,South,Sneha,6,1623,9738
FEB-1265,2025-02-15,Keyboard,North,Riya,4,1713,6852
FEB-1266,2025-02-23,Laptop,East,Priya,4,836,3344
FEB-1267,2025-02-24,Printer,North,Riya,2,929,1858
FEB-1268,2025-02-22,Webcam,South,Vikram,1,951,951
FEB-1269,2025-02-20,Printer,South,Sneha,4,1995,7980
FEB-1270,2025-02-24,Mouse,West,Karan,7,689,4823
FEB-1271,2025-02-05,Tablet,North,Sneha,3,1091,3273
FEB-1272,2025-02-19,Keyboard,North,Amit,9,1105,9945
FEB-1273,2025-02-08,Webcam,West,Amit,7,1403,9821
FEB-1274,2025-02-09,Keyboard,South,Vikram,5,881,4405
FEB-1275,2025-02-02,Tablet,East,Vikram,9,1309,11781
FEB-1276,2025-02-23,Webcam,East,Karan,3,1352,4056
FEB-1277,2025-02-17,Headphones,South,Vikram,3,1990,5970
FEB-1278,2025-02-05,Tablet,North,Riya,4,1121,4484
FEB-1279,2025-02-01,Monitor,East,Karan,4,611,2444
FEB-1280,2025-02-19,Laptop,North,Sneha,6,1443,8658
FEB-1281,2025-02-08,Printer,South,Neha,6,1638,9828
FEB-1282,2025-02-26,Printer,North,Priya,8,265,2120
FEB-1283,2025-02-12,Monitor,East,Amit,9,559,5031
FEB-1284,2025-02-09,Mouse,West,Priya,8,445,3560
FEB-1285,2025-02-24,Tablet,South,Arjun,5,442,2210
FEB-1286,2025-02-07,Headphones,East,Karan,6,1808,10848
FEB-1287,2025-02-20,Printer,South,Arjun,3,1243,3729
FEB-1288,2025-02-16,Keyboard,East,Neha,7,926,6482
FEB-1289,2025-02-22,Headphones,North,Karan,8,1087,8696
FEB-1290,2025-02-18,Monitor,North,Neha,4,1214,4856
FEB-1291,2025-02-03,Tablet,East,Arjun,2,227,454
FEB-1292,2025-02-18,Keyboard,West,Karan,5,1453,7265
FEB-1293,2025-02-08,Printer,West,Karan,9,603,5427
FEB-1294,2025-02-08,Webcam,North,Riya,10,703,7030
FEB-1295,2025-02-26,Mouse,East,Karan,6,1345,8070
FEB-1296,2025-02-07,Headphones,South,Neha,10,274,2740
FEB-1297,2025-02-15,Headphones,West,Amit,3,402,1206
FEB-1298,2025-02-11,Tablet,East,Amit,2,1588,3176
FEB-1299,2025-02-19,Printer,West,Neha,5,687,3435
