Order_ID,Date,Product,Region,Salesperson,Units_Sold,Unit_Price,Revenue
MAR-1062,2025-03-06,Monitor,West,Riya,3,1713,5139
MAR-1063,2025-03-28,Mouse,East,Arjun,7,1697,11879
MAR-1064,2025-03-09,Laptop,West,Priya,1,1118,1118
MAR-1065,2025-03-26,Keyboard,South,Arjun,5,1158,5790
MAR-1066,2025-03-03,Printer,North,Amit,2,449,898
MAR-1067,2025-03-18,Headphones,West,Priya,2,243,486
MAR-1068,2025-03-15,Monitor,East,Priya,6,403,2418
MAR-1069,2025-03-06,Monitor,East,Amit,4,277,1108
MAR-1070,2025-03-21,Webcam,East,Priya,2,789,1578
MAR-1071,2025-03-18,Printer,North,Arjun,4,1600,6400
MAR-1072,2025-03-11,Headphones,West,Arjun,10,1950,19500
MAR-1073,2025-03-23,Printer,East,Riya,4,808,3232
MAR-1074,2025-03-02,Printer,North,Sneha,2,986,1972
MAR-1075,2025-03-14,Headphones,South,Arjun,5,1673,8365
MAR-1076,2025-03-22,Headphones,West,Amit,2,1643,3286
MAR-1077,2025-03-28,Laptop,North,Riya,8,1667,13336
MAR-1078,2025-03-19,Keyboard,West,Arjun,10,578,5780
MAR-1079,2025-03-15,Printer,North,Amit,9,1410,12690
MAR-1080,2025-03-20,Mouse,South,Riya,9,291,2619
MAR-1081,2025-03-14,Monitor,West,Riya,5,1665,8325
MAR-1082,2025-03-23,Headphones,East,Karan,5,440,2200
MAR-1083,2025-03-27,Keyboard,West,Sneha,9,1693,15237
MAR-1084,2025-03-17,Monitor,East,Karan,8,788,6304
MAR-1085,2025-03-09,Keyboard,South,Neha,7,339,2373
MAR-1086,2025-03-15,Monitor,South,Neha,8,1268,10144
MAR-1087,2025-03-04,Laptop,South,Priya,2,373,746
MAR-1088,2025-03-09,Webcam,North,Sneha,8,1551,12408
MAR-1089,2025-03-22,Headphones,East,Vikram,2,1918,3836
MAR-1090,2025-03-15,Keyboard,West,Vikram,7,1642,11494
MAR-1091,2025-03-05,Webcam,South,Arjun,10,1377,13770
MAR-1092,2025-03-13,Mouse,North,Arjun,6,1127,6762
MAR-1093,2025-03-05,Laptop,East,Neha,9,1168,10512
MAR-1094,2025-03-20,Keyboard,South,Amit,9,1696,15264
MAR-1095,2025-03-20,Monitor,West,Karan,3,988,2964
MAR-1096,2025-03-25,Printer,South,Amit,8,1121,8968
MAR-1097,2025-03-28,Monitor,South,Amit,3,224,672
MAR-1098,2025-03-17,Headphones,South,Karan,9,660,5940
MAR-1099,2025-03-16,Webcam,West,Amit,8,1048,8384
MAR-1100,2025-03-23,Keyboard,North,Riya,4,1177,4708
MAR-1101,2025-03-04,Keyboard,North,Karan,4,907,3628
MAR-1102,2025-03-21,Laptop,East,Sneha,10,1498,14980
MAR-1103,2025-03-02,Headphones,South,Neha,2,445,890
MAR-1104,2025-03-12,Webcam,North,Vikram,4,1870,7480
MAR-1105,2025-03-04,Monitor,North,Riya,5,1756,8780
MAR-1106,2025-03-14,Laptop,East,Vikram,5,1654,8270
MAR-1107,2025-03-25,Webcam,North,Neha,7,1316,9212
MAR-1108,2025-03-15,Tablet,West,Priya,8,204,1632
MAR-1109,2025-03-10,Laptop,South,Karan,2,223,446
MAR-1110,2025-03-16,Mouse,East,Neha,7,361,2527
MAR-1111,2025-03-24,Mouse,South,Sneha,10,1073,10730
MAR-1112,2025-03-26,Webcam,East,Neha,9,924,8316
MAR-1113,2025-03-12,Printer,South,Karan,8,1981,15848
MAR-1114,2025-03-06,Keyboard,South,Vikram,9,717,6453
MAR-1115,2025-03-05,Printer,North,Amit,10,889,8890
MAR-1116,2025-03-04,Laptop,South,Sneha,1,1640,1640
MAR-1117,2025-03-10,Printer,North,Karan,2,259,518
MAR-1118,2025-03-06,Tablet,North,Vikram,7,1931,13517
MAR-1119,2025-03-01,Laptop,West,Arjun,6,1481,8886
MAR-1120,2025-03-09,Keyboard,North,Arjun,7,988,6916
MAR-1121,2025-03-18,Headphones,North,Priya,8,518,4144
MAR-1122,2025-03-10,Mouse,East,Neha,9,1496,13464
MAR-1123,2025-03-17,Tablet,South,Vikram,10,1473,14730
MAR-1124,2025-03-21,Printer,South,Priya,9,404,3636
MAR-1125,2025-03-07,Mouse,East,Priya,8,880,7040
MAR-1126,2025-03-20,Keyboard,East,Vikram,6,1918,11508
MAR-1127,2025-03-07,Webcam,East,Vikram,10,969,9690
MAR-1128,2025-03-12,Keyboard,East,Arjun,1,1780,1780
MAR-1129,2025-03-01,Printer,East,Vikram,2,1791,3582
MAR-1130,2025-03-28,Webcam,South,Priya,6,1915,11490
MAR-1131,2025-03-22,Laptop,West,Karan,6,662,3972
MAR-1132,2025-03-28,Mouse,East,Sneha,7,686,4802
MAR-1133,2025-03-05,Printer,West,Neha,8,1657,13256
MAR-1134,2025-03-12,Laptop,North,Neha,9,1341,12069
MAR-1135,2025-03-01,Laptop,North,Karan,7,851,5957
MAR-1136,2025-03-11,Tablet,North,Sneha,10,697,6970
MAR-1137,2025-03-22,Mouse,West,Vikram,2,216,432
MAR-1138,2025-03-22,Monitor,North,Riya,7,380,2660
MAR-1139,2025-03-14,Webcam,East,Karan,4,1253,5012
MAR-1140,2025-03-09,Webcam,East,Vikram,4,1237,4948
MAR-1141,2025-03-28,Webcam,West,Priya,3,1559,4677
MAR-1142,2025-03-09,Mouse,South,Neha,6,1870,11220
MAR-1143,2025-03-12,Tablet,West,Priya,3,511,1533
MAR-1144,2025-03-20,Tablet,West,Priya,1,593,593
MAR-1145,2025-03-23,Monitor,North,Karan,6,1854,11124
MAR-1146,2025-03-20,Monitor,North,Priya,2,1055,2110
MAR-1147,2025-03-01,Laptop,North,Priya,1,1399,1399
MAR-1148,2025-03-02,Tablet,North,Karan,9,1258,11322
MAR-1149,2025-03-07,Keyboard,South,Priya,7,688,4816
MAR-1150,2025-03-08,Keyboard,South,Amit,3,752,2256
MAR-1151,2025-03-03,Keyboard,South,Sneha,4,328,1312
MAR-1152,2025-03-14,Mouse,North,Amit,9,1064,9576
MAR-1153,2025-03-17,Printer,East,Amit,3,1526,4578
MAR-1154,2025-03-23,Printer,North,Karan,10,1753,17530
MAR-1155,2025-03-19,Tablet,North,Amit,1,732,732
MAR-1156,2025-03-08,Keyboard,South,Karan,2,871,1742
MAR-1157,2025-03-19,Printer,West,Sneha,10,213,2130
MAR-1158,2025-03-06,Headphones,East,Arjun,3,1089,3267
MAR-1159,2025-03-06,Printer,East,Amit,3,1533,4599
MAR-1160,2025-03-24,Laptop,South,Arjun,2,1178,2356
MAR-1161,2025-03-08,Headphones,South,Sneha,1,694,694
MAR-1162,2025-03-02,Mouse,West,Vikram,7,1735,12145
MAR-1163,2025-03-23,Mouse,East,Vikram,2,1960,3920
MAR-1164,2025-03-07,Printer,North,Neha,7,1952,13664
MAR-1165,2025-03-09,Webcam,West,Sneha,7,1511,10577
MAR-1166,2025-03-06,Laptop,North,Arjun,1,1757,1757
MAR-1167,2025-03-10,Mouse,West,Sneha,6,999,5994
MAR-1168,2025-03-05,Tablet,North,Amit,5,350,1750
MAR-1169,2025-03-03,Headphones,West,Vikram,10,334,3340
MAR-1170,2025-03-02,Headphones,North,Vikram,2,1837,3674
MAR-1171,2025-03-19,Keyboard,South,Neha,5,1533,7665
MAR-1172,2025-03-27,Headphones,North,Riya,4,1509,6036
MAR-1173,2025-03-25,Printer,South,Karan,9,1949,17541
MAR-1174,2025-03-27,Tablet,West,Karan,5,975,4875
MAR-1175,2025-03-15,Webcam,North,Neha,4,276,1104
MAR-1176,2025-03-21,Monitor,East,Neha,8,902,7216
MAR-1177,2025-03-15,Laptop,West,Neha,5,1257,6285
MAR-1178,2025-03-24,Webcam,West,Amit,4,1854,7416
MAR-1179,2025-03-22,Keyboard,South,Vikram,9,342,3078
MAR-1180,2025-03-13,Laptop,South,Sneha,1,1967,1967
MAR-1181,2025-03-02,Monitor,West,Karan,1,446,446
MAR-1182,2025-03-10,Tablet,North,Neha,10,229,2290
MAR-1183,2025-03-19,Printer,South,Vikram,7,1906,13342
MAR-1184,2025-03-23,Printer,West,Amit,10,1994,19940
MAR-1185,2025-03-22,Laptop,North,Vikram,6,1524,9144
MAR-1186,2025-03-13,Mouse,West,Karan,5,924,4620
MAR-1187,2025-03-10,Printer,South,Sneha,4,1981,7924
MAR-1188,2025-03-13,Tablet,North,Sneha,8,649,5192
MAR-1189,2025-03-01,Printer,West,Neha,2,1030,2060
MAR-1190,2025-03-03,Keyboard,South,Neha,4,1066,4264
MAR-1191,2025-03-11,Headphones,East,Karan,3,1240,3720
MAR-1192,2025-03-23,Keyboard,West,Sneha,3,1830,5490
MAR-1193,2025-03-06,Printer,East,Vikram,9,605,5445
MAR-1194,2025-03-12,Printer,North,Priya,1,1485,1485
MAR-1195,2025-03-09,Keyboard,West,Amit,9,615,5535
MAR-1196,2025-03-01,Webcam,East,Neha,6,1196,7176
MAR-1197,2025-03-19,Mouse,North,Riya,1,1122,1122
MAR-1198,2025-03-11,Mouse,East,Riya,3,1573,4719
MAR-1199,2025-03-06,Monitor,East,Vikram,8,578,4624
MAR-1200,2025-03-18,Headphones,South,Riya,6,477,2862
MAR-1201,2025-03-24,Laptop,East,Neha,10,816,8160
MAR-1202,2025-03-17,Monitor,North,Neha,10,522,5220
MAR-1203,2025-03-16,Headphones,North,Arjun,5,1134,5670
MAR-1204,2025-03-12,Webcam,North,Karan,9,335,3015
MAR-1205,2025-03-09,Keyboard,West,Amit,8,397,3176
MAR-1206,2025-03-17,Mouse,East,Priya,10,1375,13750
MAR-1207,2025-03-26,Mouse,West,Karan,9,580,5220
MAR-1208,2025-03-12,Printer,East,Arjun,8,1353,10824
MAR-1209,2025-03-27,Monitor,North,Neha,6,683,4098
MAR-1210,2025-03-10,Tablet,West,Karan,9,452,4068
MAR-1211,2025-03-23,Tablet,East,Neha,7,649,4543
MAR-1212,2025-03-01,Keyboard,East,Karan,8,328,2624
MAR-1213,2025-03-07,Mouse,West,Arjun,4,1853,7412
MAR-1214,2025-03-04,Printer,North,Arjun,4,544,2176
MAR-1215,2025-03-25,Tablet,South,Karan,7,1778,12446
MAR-1216,2025-03-22,Mouse,West,Karan,6,1391,8346
MAR-1217,2025-03-09,Tablet,East,Karan,9,1426,12834
MAR-1218,2025-03-06,Tablet,West,Arjun,6,779,4674
MAR-1219,2025-03-25,Headphones,South,Priya,10,1345,13450
MAR-1220,2025-03-01,Mouse,South,Vikram,6,510,3060
MAR-1221,2025-03-18,Monitor,North,Arjun,4,277,1108
MAR-1222,2025-03-14,Printer,North,Karan,9,962,8658
MAR-1223,2025-03-14,Tablet,South,Karan,2,1920,3840
MAR-1224,2025-03-24,Webcam,South,Riya,6,1172,7032
MAR-1225,2025-03-25,Tablet,South,Priya,4,928,3712
MAR-1226,2025-03-05,Webcam,North,Neha,2,1258,2516
MAR-1227,2025-03-22,Webcam,North,Amit,3,1275,3825
MAR-1228,2025-03-25,Webcam,West,Sneha,4,1961,7844
MAR-1229,2025-03-03,Laptop,North,Priya,10,652,6520
MAR-1230,2025-03-23,Keyboard,North,Vikram,1,219,219
MAR-1231,2025-03-08,Webcam,North,Riya,3,1182,3546
MAR-1232,2025-03-23,Monitor,West,Vikram,3,1598,4794
MAR-1233,2025-03-19,Tablet,North,Neha,4,703,2812
MAR-1234,2025-03-08,Keyboard,South,Sneha,2,847,1694
MAR-1235,2025-03-01,Webcam,West,Sneha,6,1147,6882
MAR-1236,2025-03-16,Keyboard,South,Priya,4,310,1240
MAR-1237,2025-03-18,Printer,South,Amit,1,827,827
MAR-1238,2025-03-19,Headphones,South,Vikram,4,961,3844
MAR-1239,2025-03-19,Webcam,North,Neha,4,1271,5084
MAR-1240,2025-03-20,Headphones,South,Priya,4,459,1836
MAR-1241,2025-03-13,Keyboard,South,Priya,4,810,3240
MAR-1242,2025-03-04,Laptop,West,Arjun,9,1912,17208
MAR-1243,2025-03-03,Keyboard,East,Vikram,5,415,2075
MAR-1244,2025-03-01,Printer,East,Arjun,10,770,7700
MAR-1245,2025-03-10,Monitor,North,Riya,9,1624,14616
MAR-1246,2025-03-19,Webcam,North,Amit,2,1655,3310
MAR-1247,2025-03-07,Webcam,North,Priya,9,773,6957
MAR-1248,2025-03-26,Mouse,East,Vikram,4,247,988
MAR-1249,2025-03-24,Printer,East,Neha,1,1440,1440
MAR-1250,2025-03-03,Tablet,South,Arjun,7,1820,12740
MAR-1251,2025-03-12,Tablet,East,Sneha,2,1315,2630
MAR-1252,2025-03-24,Monitor,North,Amit,7,1769,12383
MAR-1253,2025-03-22,Laptop,North,Riya,8,280,2240
MAR-1254,2025-03-20,Tablet,North,Arjun,4,1924,7696
MAR-1255,2025-03-27,Headphones,North,Riya,7,1149,8043
MAR-1256,2025-03-04,Webcam,East,Karan,6,335,2010
MAR-1257,2025-03-14,Monitor,South,Neha,8,326,2608
MAR-1258,2025-03-03,Mouse,South,Sneha,2,743,1486
MAR-1259,2025-03-05,Tablet,South,Riya,8,1455,11640
MAR-1260,2025-03-19,Printer,East,Karan,3,711,2133
MAR-1261,2025-03-19,Printer,East,Amit,1,988,988
MAR-1262,2025-03-18,Monitor,North,Priya,8,1225,9800
MAR-1263,2025-03-01,Monitor,North,Riya,5,934,4670
MAR-1264,2025-03-15,Keyboard,South,Neha,3,1530,4590
MAR-1265,2025-03-02,Webcam,South,Sneha,10,1939,19390
MAR-1266,2025-03-15,Tablet,West,Arjun,4,220,880
MAR-1267,2025-03-16,Webcam,West,Sneha,8,322,2576
MAR-1268,2025-03-05,Printer,West,Sneha,5,1789,8945
MAR-1269,2025-03-05,Printer,North,Vikram,5,573,2865
MAR-1270,2025-03-05,Laptop,East,Neha,4,881,3524
MAR-1271,2025-03-23,Webcam,East,Vikram,6,607,3642
MAR-1272,2025-03-07,Headphones,East,Karan,9,1341,12069
MAR-1273,2025-03-20,Tablet,North,Amit,2,1881,3762
MAR-1274,2025-03-27,Laptop,East,Vikram,9,810,7290
MAR-1275,2025-03-13,Webcam,East,Vikram,5,544,2720
MAR-1276,2025-03-15,Webcam,South,Priya,4,968,3872
MAR-1277,2025-03-19,Laptop,North,Karan,10,1277,12770
MAR-1278,2025-03-25,Laptop,North,Riya,8,452,3616
MAR-1279,2025-03-21,Tablet,West,Sneha,3,325,975
MAR-1280,2025-03-01,Printer,East,Amit,5,1625,8125
MAR-1281,2025-03-10,Laptop,East,Riya,1,250,250
MAR-1282,2025-03-20,Laptop,West,Amit,7,1893,13251
MAR-1283,2025-03-18,Tablet,North,Priya,9,590,5310
MAR-1284,2025-03-22,Printer,East,Amit,9,1179,10611
MAR-1285,2025-03-03,Monitor,East,Sneha,1,814,814
MAR-1286,2025-03-02,Laptop,West,Amit,6,522,3132
MAR-1287,2025-03-15,Laptop,West,Amit,10,1467,14670
MAR-1288,2025-03-23,Tablet,South,Sneha,5,874,4370
MAR-1289,2025-03-09,Headphones,South,Neha,1,696,696
MAR-1290,2025-03-11,Printer,West,Amit,2,1767,3534
MAR-1291,2025-03-10,Laptop,West,Arjun,6,489,2934
MAR-1292,2025-03-26,Monitor,East,Arjun,8,1506,12048
MAR-1293,2025-03-05,Webcam,North,Karan,10,256,2560
MAR-1294,2025-03-03,Tablet,South,Riya,10,499,4990
MAR-1295,2025-03-22,Laptop,West,Priya,1,1634,1634
MAR-1296,2025-03-06,Monitor,North,Sneha,4,1204,4816
MAR-1297,2025-03-26,Monitor,North,Priya,6,496,2976
MAR-1298,2025-03-26,Headphones,South,Vikram,3,1858,5574
MAR-1299,2025-03-27,Webcam,North,Vikram,4,572,2288
